,system_id,component_id,event_date,event_time,event_type,event_report,system_age,component_age,usage_since_last_event_h,FF,cost_event,cost_cumulated
65,2,16,1970-02-02,16:13:16,inspection,,784.22,108.49,108.49,,100,5000
66,4,18,1970-02-05,01:18:03,inspection,,841.3,147.23,147.23,,100,1600
67,10,21,1970-02-05,02:47:04,inspection,,842.78,122.53,122.53,,100,1600
68,8,14,1970-02-06,02:11:13,inspection,,866.19,247.88,183.04,,100,2800
69,9,19,1970-02-06,06:20:05,inspection,,870.33,175.95,175.95,,100,5100
70,7,17,1970-02-07,14:07:09,inspection,,902.12,223.16,126.6,,100,1700
71,3,12,1970-02-08,04:30:07,inspection,,916.5,497.25,151.37,,100,2800
72,2,16,1970-02-08,08:01:19,inspection,,920.02,244.29,135.8,,100,5100
73,1,22,1970-02-08,08:31:25,inspection,,920.52,153.2,153.2,,100,5100
74,5,20,1970-02-09,05:36:41,inspection,,941.61,238.19,179.32,,100,2900
75,6,15,1970-02-10,03:57:52,inspection,,963.96,330.59,212.13,,100,1700
76,3,12,1970-02-10,22:25:01,failure,,982.42,563.17,65.92,,1200,4000
77,3,12,1970-02-10,22:25:01,replacement,unused,982.42,563.17,0.0,,1100,5100
78,9,19,1970-02-12,03:19:11,inspection,,1011.32,316.94,140.98,,100,5200
79,8,14,1970-02-12,15:14:32,inspection,,1023.24,404.93,157.06,,100,2900
80,10,21,1970-02-12,21:12:30,inspection,,1029.21,308.96,186.42,,100,1700
81,4,18,1970-02-13,08:11:34,inspection,,1040.19,346.13,198.89,,100,1700
82,7,17,1970-02-13,21:59:50,inspection,,1054.0,375.04,151.88,,100,1800
83,2,16,1970-02-14,08:28:25,inspection,,1064.47,388.74,144.45,,100,5200
84,1,22,1970-02-14,18:47:06,inspection,,1074.79,307.46,154.26,,100,5200
85,5,20,1970-02-15,20:11:59,inspection,,1100.2,396.78,158.59,,100,3000
86,3,23,1970-02-16,01:37:29,inspection,,1105.62,123.21,123.21,,100,5200
87,2,16,1970-02-17,12:04:28,failure,,1140.07,464.34,75.6,,1200,6400
88,2,16,1970-02-17,12:04:28,replacement,unused,1140.07,464.34,0.0,,1100,7500
89,6,15,1970-02-18,10:35:23,inspection,,1162.59,529.21,198.63,,100,1800
90,4,18,1970-02-18,15:32:52,inspection,,1167.55,473.48,127.36,,100,1800
91,9,19,1970-02-19,09:15:11,inspection,,1185.25,490.87,173.93,,100,5300
92,8,14,1970-02-20,04:26:29,inspection,,1204.44,586.13,181.2,,100,3000
93,7,17,1970-02-20,13:52:54,failure,,1213.88,534.92,159.88,,1200,3000
94,7,17,1970-02-20,13:52:54,replacement,unused,1213.88,534.92,0.0,,1100,4100
95,2,24,1970-02-20,17:27:51,inspection,,1217.46,77.39,77.39,,100,7600
96,7,25,1970-02-21,07:25:06,inspection,,1231.42,17.54,17.54,,100,4200
97,10,21,1970-02-21,17:46:17,inspection,,1241.77,521.52,212.56,,100,1800
98,5,20,1970-02-21,21:50:15,inspection,,1245.84,542.42,145.64,,100,3100
99,8,14,1970-02-21,23:35:04,failure,,1247.58,629.28,43.14,,1200,4200
100,8,14,1970-02-21,23:35:04,replacement,unused,1247.58,629.28,0.0,,1100,5300
101,3,23,1970-02-22,02:56:15,inspection,,1250.94,268.52,145.31,,100,5300
102,1,22,1970-02-22,14:21:40,inspection,,1262.36,495.04,187.58,,100,5300
103,5,20,1970-02-24,01:02:32,failure,,1297.04,593.62,51.2,,1200,4300
104,5,20,1970-02-24,01:02:32,replacement,unused,1297.04,593.62,0.0,,1100,5400
105,6,15,1970-02-24,05:16:36,inspection,,1301.28,667.9,138.69,,100,1900
106,4,18,1970-02-25,04:34:10,inspection,,1324.57,630.5,157.02,,100,1900
107,10,21,1970-02-27,04:37:36,inspection,,1372.63,652.38,130.86,,100,1900
108,2,24,1970-02-27,07:17:24,inspection,,1375.29,235.22,157.83,,100,7700
109,9,19,1970-02-27,12:43:26,inspection,wornout,1380.72,686.34,195.47,,100,5400
110,3,23,1970-02-27,21:59:04,inspection,,1389.98,407.57,139.05,,100,5400
111,9,19,1970-02-27,23:15:58,replacement,unused,1391.27,696.88,10.54,True,1100,6500
112,7,25,1970-02-28,03:06:19,inspection,,1395.11,181.22,163.69,,100,4300
113,8,26,1970-02-28,10:54:40,inspection,,1402.91,155.33,155.33,,100,5400
114,4,18,1970-02-28,12:30:27,failure,,1404.51,710.44,79.94,,1200,3100
115,4,18,1970-02-28,12:30:27,replacement,unused,1404.51,710.44,0.0,,1100,4200
116,5,27,1970-02-28,12:56:47,inspection,,1404.95,107.9,107.9,,100,5500
117,1,22,1970-03-01,05:22:25,inspection,wornout,1421.37,654.05,159.01,,100,5400
118,1,22,1970-03-01,22:26:28,failure,,1438.44,671.12,17.07,,1200,6600
119,1,22,1970-03-01,22:26:28,replacement,unused,1438.44,671.12,0.0,,1100,7700
120,10,21,1970-03-02,11:43:59,failure,,1451.73,731.48,79.11,,1200,3100
121,10,21,1970-03-02,11:43:59,replacement,unused,1451.73,731.48,0.0,,1100,4200
122,6,15,1970-03-02,12:03:01,inspection,expired,1452.05,818.67,150.77,,100,2000
123,6,15,1970-03-03,00:38:11,replacement,unused,1464.64,831.26,12.59,,1100,3100
124,4,29,1970-03-04,01:18:16,inspection,,1489.3,84.8,84.8,,100,4300
125,7,25,1970-03-05,06:31:50,inspection,,1518.53,304.65,123.43,,100,4400
126,2,24,1970-03-05,09:50:23,failure,,1521.84,381.77,146.55,,1200,8900
127,2,24,1970-03-05,09:50:23,replacement,unused,1521.84,381.77,0.0,,1100,10000
128,2,33,1970-03-05,16:28:26,inspection,,1528.47,6.63,6.63,,100,10100
129,1,30,1970-03-06,18:40:36,inspection,,1554.68,116.24,116.24,,100,7800
130,9,28,1970-03-07,04:47:04,inspection,,1564.78,173.52,173.52,,100,6600
131,10,31,1970-03-07,04:47:40,inspection,,1564.79,113.06,113.06,,100,4300
132,5,27,1970-03-07,23:44:56,inspection,,1583.75,286.71,178.8,,100,5600
133,8,26,1970-03-09,00:08:26,inspection,,1608.14,360.56,205.23,,100,5500
134,3,23,1970-03-09,03:25:42,inspection,,1611.43,629.01,221.44,,100,5500
135,6,32,1970-03-10,04:02:03,inspection,,1636.03,171.4,171.4,,100,3200
136,4,29,1970-03-10,18:02:21,inspection,,1650.04,245.53,160.73,,100,4400
137,1,30,1970-03-12,09:02:31,inspection,,1689.04,250.6,134.37,,100,7900
138,7,25,1970-03-12,15:19:07,inspection,,1695.32,481.44,176.79,,100,4500
139,10,31,1970-03-13,01:07:20,inspection,,1705.12,253.39,140.33,,100,4400
140,2,33,1970-03-13,05:51:05,inspection,,1709.85,188.01,181.38,,100,10200
141,9,28,1970-03-13,20:13:38,inspection,,1724.23,332.96,159.44,,100,6700
142,3,23,1970-03-13,20:48:06,failure,,1724.8,742.38,113.37,,1200,6700
143,3,23,1970-03-13,20:48:06,replacement,unused,1724.8,742.38,0.0,,1100,7800
144,5,27,1970-03-14,05:37:07,inspection,,1733.62,436.58,149.87,,100,5700
145,8,26,1970-03-16,04:29:37,inspection,,1780.49,532.91,172.35,,100,5600
146,3,34,1970-03-16,14:39:54,inspection,,1790.67,65.86,65.86,,100,7900
147,6,32,1970-03-16,16:27:51,inspection,,1792.46,327.83,156.43,,100,3300
148,1,30,1970-03-18,20:06:42,inspection,,1844.11,405.67,155.07,,100,8000
149,9,28,1970-03-18,23:38:56,failure,,1847.65,456.38,123.42,,1200,7900
150,9,28,1970-03-18,23:38:56,replacement,unused,1847.65,456.38,0.0,,1100,9000
151,4,29,1970-03-20,09:36:23,inspection,,1881.61,477.1,231.57,,100,4500
152,7,25,1970-03-20,17:17:20,inspection,wornout,1889.29,675.41,193.97,,100,4600
153,10,31,1970-03-20,22:36:22,inspection,,1894.61,442.87,189.48,,100,4500
154,7,25,1970-03-21,05:36:04,replacement,unused,1901.6,687.72,12.31,True,1100,5700
155,5,27,1970-03-21,16:50:26,inspection,wornout,1912.84,615.8,179.22,,100,5800
156,5,27,1970-03-22,00:54:42,replacement,unused,1920.91,623.87,8.07,False,1100,6900
157,9,35,1970-03-22,02:54:30,inspection,,1922.91,75.26,75.26,,100,9100
158,2,33,1970-03-22,17:33:07,inspection,,1937.55,415.71,227.7,,100,10300
159,8,26,1970-03-23,11:19:45,inspection,wornout,1955.33,707.74,174.84,,100,5700
160,8,26,1970-03-23,12:02:23,replacement,reused,1956.04,708.46,0.71,True,1000,6700
161,6,32,1970-03-23,15:37:37,inspection,,1959.63,494.99,167.16,,100,3400
162,1,30,1970-03-23,21:41:35,inspection,,1965.69,527.25,121.58,,100,8100
163,3,34,1970-03-24,11:15:31,inspection,,1979.26,254.46,188.59,,100,8000
164,6,32,1970-03-24,13:22:34,failure,,1981.38,516.74,21.75,,1200,4600
165,6,32,1970-03-24,13:22:34,replacement,unused,1981.38,516.74,0.0,,1100,5700
166,4,29,1970-03-25,12:56:10,failure,,2004.94,600.43,123.33,,1200,5700
167,4,29,1970-03-25,12:56:10,replacement,unused,2004.94,600.43,0.0,,1100,6800
168,8,27,1970-03-26,01:24:57,failure,,2017.42,685.25,61.38,,1200,7900
169,8,27,1970-03-26,01:24:57,replacement,unused,2017.42,685.25,0.0,,1100,9000
170,4,39,1970-03-27,18:20:54,inspection,,2058.35,53.41,53.41,,100,6900
171,7,36,1970-03-28,06:32:44,inspection,,2070.55,168.94,168.94,,100,5800
172,10,31,1970-03-28,14:50:48,inspection,,2078.85,627.11,184.24,,100,4600
173,6,38,1970-03-28,16:37:54,inspection,,2080.63,99.26,99.26,,100,5800
174,5,37,1970-03-28,18:04:10,inspection,,2082.07,161.16,161.16,,100,7000
175,9,35,1970-03-29,00:23:14,inspection,,2088.39,240.74,165.48,,100,9200
176,2,33,1970-03-29,08:26:31,inspection,,2096.44,574.6,158.89,,100,10400
177,8,40,1970-03-30,02:00:54,inspection,,2114.02,96.6,96.6,,100,9100
178,1,30,1970-03-31,00:01:59,inspection,wornout,2136.03,697.59,170.34,,100,8200
179,1,30,1970-03-31,02:20:53,replacement,unused,2138.35,699.91,2.31,True,1100,9300
180,3,34,1970-03-31,17:04:57,inspection,,2153.08,428.28,173.82,,100,8100
181,4,39,1970-04-02,01:31:46,inspection,,2185.53,180.59,127.18,,100,7000
182,9,35,1970-04-03,09:41:56,failure,,2217.7,370.05,129.31,,1200,10400
183,9,35,1970-04-03,09:41:56,replacement,unused,2217.7,370.05,0.0,,1100,11500
184,2,33,1970-04-03,16:00:38,failure,,2224.01,702.17,127.57,,1200,11600
185,2,33,1970-04-03,16:00:38,replacement,unused,2224.01,702.17,0.0,,1100,12700
186,5,37,1970-04-04,00:56:08,inspection,,2232.94,312.02,150.87,,100,7100
187,9,42,1970-04-04,05:10:19,inspection,,2237.17,19.47,19.47,,100,11600
188,7,36,1970-04-04,12:31:00,inspection,,2244.52,342.92,173.97,,100,5900
189,6,38,1970-04-04,17:19:08,inspection,,2249.32,267.94,168.69,,100,5900
190,10,31,1970-04-05,03:00:08,inspection,expired,2259.0,807.27,180.16,,100,4700
191,2,43,1970-04-05,04:32:25,inspection,,2260.54,36.53,36.53,,100,12800
192,10,31,1970-04-05,07:26:46,replacement,unused,2263.45,811.71,4.44,,1100,5800
193,8,40,1970-04-05,11:40:39,inspection,,2267.68,250.26,153.66,,100,9200
194,3,34,1970-04-06,20:54:07,failure,,2300.9,576.1,147.82,,1200,9300
195,3,34,1970-04-06,20:54:07,replacement,unused,2300.9,576.1,0.0,,1100,10400
196,7,36,1970-04-07,00:50:58,failure,,2304.85,403.25,60.33,,1200,7100
197,7,36,1970-04-07,00:50:58,replacement,unused,2304.85,403.25,0.0,,1100,8200
198,1,41,1970-04-07,03:12:54,inspection,,2307.22,168.87,168.87,,100,9400
199,3,45,1970-04-07,17:00:56,inspection,,2321.02,20.11,20.11,,100,10500
200,8,40,1970-04-10,03:42:51,inspection,,2379.71,362.3,112.04,,100,9300
201,4,39,1970-04-10,05:35:48,inspection,,2381.6,376.66,196.07,,100,7100
202,10,44,1970-04-10,12:23:01,inspection,,2388.38,124.94,124.94,,100,5900
203,9,42,1970-04-10,15:06:50,inspection,,2391.11,173.42,153.94,,100,11700
204,7,46,1970-04-10,20:40:02,inspection,,2396.67,91.82,91.82,,100,8300
205,5,37,1970-04-11,19:27:53,inspection,,2419.46,498.55,186.53,,100,7200
206,6,38,1970-04-11,22:37:28,inspection,,2422.62,441.25,173.31,,100,6000
207,2,43,1970-04-12,16:38:18,inspection,,2440.64,216.63,180.1,,100,12900
208,4,39,1970-04-13,16:09:27,failure,,2464.16,459.22,82.56,,1200,8300
209,4,39,1970-04-13,16:09:27,replacement,unused,2464.16,459.22,0.0,,1100,9400
210,8,40,1970-04-15,10:18:20,inspection,,2506.31,488.89,126.59,,100,9400
211,3,45,1970-04-15,18:33:38,inspection,,2514.56,213.66,193.55,,100,10600
212,1,41,1970-04-16,03:22:14,failure,,2523.37,385.02,216.16,,1200,10600
213,1,41,1970-04-16,03:22:14,replacement,unused,2523.37,385.02,0.0,,1100,11700
214,1,48,1970-04-16,05:15:52,inspection,,2525.26,1.89,1.89,,100,11800
215,5,37,1970-04-17,01:31:24,inspection,wornout,2545.52,624.61,126.06,,100,7300
216,5,37,1970-04-17,04:29:36,replacement,unused,2548.49,627.58,2.97,False,1100,8400
217,9,42,1970-04-17,13:15:51,inspection,,2557.26,339.57,166.15,,100,11800
218,7,46,1970-04-17,14:55:31,failure,,2558.93,254.08,162.26,,1200,9500
219,7,46,1970-04-17,14:55:31,replacement,reused,2558.93,254.08,0.0,,1000,10500
220,4,47,1970-04-18,10:39:17,inspection,,2578.65,114.5,114.5,,100,9500
221,10,44,1970-04-18,19:40:14,inspection,,2587.67,324.22,199.29,,100,6000
222,2,43,1970-04-19,03:42:19,inspection,,2595.71,371.69,155.07,,100,13000
223,6,38,1970-04-19,07:03:11,inspection,wornout,2599.05,617.68,176.43,,100,6100
224,7,37,1970-04-19,11:30:50,inspection,,2603.51,672.17,44.59,,100,10600
225,6,38,1970-04-19,12:16:08,replacement,unused,2604.27,622.89,5.22,False,1100,7200
226,7,37,1970-04-20,18:44:15,failure,,2634.74,703.39,31.22,,1200,11800
227,7,37,1970-04-20,18:44:15,replacement,reused,2634.74,703.39,0.0,,1000,12800
228,3,45,1970-04-21,19:00:01,inspection,,2659.0,358.1,144.44,,100,10700
229,9,42,1970-04-22,03:31:26,failure,,2667.52,449.83,110.26,,1200,13000
230,9,42,1970-04-22,03:31:26,replacement,unused,2667.52,449.83,0.0,,1100,14100
231,8,40,1970-04-22,05:33:46,inspection,,2669.56,652.15,163.26,,100,9500
232,1,48,1970-04-22,22:59:54,inspection,,2687.0,163.63,161.73,,100,11900
233,5,49,1970-04-23,17:15:06,inspection,,2705.25,156.76,156.76,,100,8500
234,9,51,1970-04-24,06:58:08,inspection,,2718.97,51.45,51.45,,100,14200
235,4,47,1970-04-24,12:00:49,inspection,,2724.01,259.86,145.36,,100,9600
236,2,43,1970-04-25,13:14:22,inspection,,2749.24,525.23,153.53,,100,13100
237,7,38,1970-04-25,23:08:26,inspection,wornout,2759.14,747.3,124.4,,100,12900
238,6,50,1970-04-26,06:04:41,inspection,,2766.08,161.81,161.81,,100,7300
239,7,38,1970-04-26,06:31:18,replacement,unused,2766.52,754.68,7.38,True,1100,14000
240,10,44,1970-04-27,02:30:35,inspection,,2786.51,523.06,198.84,,100,6100
241,1,48,1970-04-29,10:32:36,inspection,,2842.54,319.17,155.55,,100,12000
242,3,45,1970-04-29,19:13:37,inspection,,2851.23,550.32,192.23,,100,10800
243,8,40,1970-04-30,01:39:43,failure,,2857.66,840.25,188.1,,1200,10700
244,8,40,1970-04-30,01:39:43,replacement,unused,2857.66,840.25,0.0,,1100,11800
245,10,44,1970-04-30,04:52:27,failure,,2860.87,597.43,74.36,,1200,7300
246,10,44,1970-04-30,04:52:27,replacement,unused,2860.87,597.43,0.0,,1100,8400
247,9,51,1970-04-30,09:32:50,inspection,,2865.55,198.02,146.58,,100,14300
248,8,53,1970-04-30,16:14:37,inspection,,2872.24,14.58,14.58,,100,11900
249,2,43,1970-05-01,08:24:56,inspection,,2888.42,664.41,139.18,,100,13200
250,5,49,1970-05-01,12:39:59,inspection,,2892.67,344.17,187.41,,100,8600
251,3,45,1970-05-01,13:25:22,failure,,2893.42,592.52,42.2,,1200,12000
252,3,45,1970-05-01,13:25:22,replacement,unused,2893.42,592.52,0.0,,1100,13100
253,5,49,1970-05-02,04:34:27,failure,,2908.57,360.08,15.91,,1200,9800
254,5,49,1970-05-02,04:34:27,replacement,unused,2908.57,360.08,0.0,,1100,10900
255,6,50,1970-05-02,08:07:11,failure,,2912.12,307.85,146.04,,1200,8500
256,6,50,1970-05-02,08:07:11,replacement,unused,2912.12,307.85,0.0,,1100,9600
257,4,47,1970-05-02,08:46:24,inspection,,2912.77,448.62,188.76,,100,9700
258,10,54,1970-05-02,12:52:34,inspection,,2916.88,56.0,56.0,,100,8500
259,7,52,1970-05-02,14:54:19,inspection,,2918.91,152.38,152.38,,100,14100
260,6,57,1970-05-03,09:35:52,inspection,,2937.6,25.48,25.48,,100,9700
261,1,48,1970-05-06,18:10:55,inspection,,3018.18,494.81,175.64,,100,12100
262,9,51,1970-05-07,05:54:18,inspection,,3029.91,362.38,164.36,,100,14400
263,3,55,1970-05-07,09:13:19,inspection,,3033.22,139.8,139.8,,100,13200
264,8,53,1970-05-07,21:21:41,inspection,,3045.36,187.7,173.12,,100,12000
265,5,56,1970-05-08,08:22:03,inspection,,3056.37,147.79,147.79,,100,11000
266,2,43,1970-05-08,17:26:01,inspection,expired,3065.43,841.42,177.02,,100,13300
267,2,43,1970-05-09,05:18:11,replacement,unused,3077.3,853.29,11.87,,1100,14400
268,10,54,1970-05-09,13:01:30,inspection,,3085.03,224.15,168.15,,100,8600
269,10,54,1970-05-09,15:23:45,failure,,3087.4,226.52,2.37,,1200,9800
270,10,54,1970-05-09,15:23:45,replacement,unused,3087.4,226.52,0.0,,1100,10900
271,4,47,1970-05-10,02:03:13,inspection,,3098.05,633.9,185.28,,100,9800
272,7,52,1970-05-10,18:58:47,inspection,,3114.98,348.46,196.07,,100,14200
273,6,57,1970-05-10,22:56:43,inspection,,3118.95,206.83,181.35,,100,9800
274,4,47,1970-05-11,09:32:05,failure,,3129.53,665.38,31.48,,1200,11000
275,4,47,1970-05-11,09:32:05,replacement,unused,3129.53,665.38,0.0,,1100,12100
276,1,48,1970-05-13,17:40:26,failure,,3185.67,662.3,167.49,,1200,13300
277,1,48,1970-05-13,17:40:26,replacement,unused,3185.67,662.3,0.0,,1100,14400
278,2,58,1970-05-14,09:09:27,inspection,,3201.16,123.85,123.85,,100,14500
279,1,61,1970-05-14,11:27:58,inspection,,3203.47,17.79,17.79,,100,14500
280,9,51,1970-05-14,11:57:16,inspection,,3203.95,536.43,174.05,,100,14500
281,8,53,1970-05-14,13:14:58,inspection,,3205.25,347.59,159.89,,100,12100
282,3,55,1970-05-14,21:43:10,inspection,,3213.72,320.3,180.5,,100,13300
283,5,56,1970-05-15,11:56:04,inspection,,3227.93,319.36,171.57,,100,11100
284,4,60,1970-05-18,03:23:29,inspection,,3291.39,161.86,161.86,,100,12200
285,6,57,1970-05-18,03:56:25,inspection,,3291.94,379.82,172.99,,100,9900
286,7,52,1970-05-18,07:08:16,inspection,,3295.14,528.62,180.16,,100,14300
287,10,59,1970-05-18,17:19:40,inspection,,3305.33,217.93,217.93,,100,11000
288,8,53,1970-05-20,15:04:54,inspection,,3351.08,493.42,145.83,,100,12200
289,2,58,1970-05-21,04:01:51,inspection,,3364.03,286.73,162.87,,100,14600
290,1,61,1970-05-21,07:06:59,inspection,,3367.12,181.44,163.65,,100,14600
291,9,51,1970-05-22,02:18:59,inspection,wornout,3386.32,718.79,182.36,,100,14600
292,9,51,1970-05-22,07:46:41,replacement,unused,3391.78,724.25,5.46,True,1100,15700
293,3,55,1970-05-22,08:20:36,inspection,,3392.34,498.92,178.62,,100,13400
294,5,56,1970-05-23,16:22:09,inspection,,3424.37,515.79,196.43,,100,11200
295,6,57,1970-05-24,08:39:49,failure,,3440.66,528.54,148.72,,1200,11100
296,6,57,1970-05-24,08:39:49,replacement,unused,3440.66,528.54,0.0,,1100,12200
297,6,63,1970-05-24,20:15:54,inspection,,3452.27,11.6,11.6,,100,12300
298,7,52,1970-05-25,06:00:05,inspection,,3462.0,695.48,166.86,,100,14400
299,4,60,1970-05-25,13:58:50,inspection,,3469.98,340.45,178.59,,100,12300
300,10,59,1970-05-25,19:31:44,inspection,,3475.53,388.13,170.2,,100,11100
301,3,55,1970-05-27,19:05:14,inspection,wornout,3523.09,629.66,130.74,,100,13500
302,3,55,1970-05-27,19:46:15,replacement,unused,3523.77,630.35,0.68,False,1100,14600
303,7,52,1970-05-27,20:33:15,failure,,3524.55,758.03,62.55,,1200,15600
304,7,52,1970-05-27,20:33:15,replacement,reused,3524.55,758.03,0.0,,1000,16600
305,1,61,1970-05-27,21:30:52,inspection,,3525.51,339.84,158.4,,100,14700
306,2,58,1970-05-28,03:59:52,inspection,,3532.0,454.69,167.97,,100,14700
307,5,56,1970-05-28,12:25:48,failure,,3540.43,631.86,116.06,,1200,12400
308,5,56,1970-05-28,12:25:48,replacement,unused,3540.43,631.86,0.0,,1100,13500
309,8,53,1970-05-29,09:12:20,inspection,wornout,3561.21,703.54,210.12,,100,12300
310,8,53,1970-05-29,11:32:15,replacement,unused,3563.54,705.88,2.33,True,1100,13400
311,5,65,1970-05-30,04:54:49,inspection,,3580.91,40.48,40.48,,100,13600
312,9,62,1970-05-30,15:49:46,inspection,,3591.83,200.05,200.05,,100,15800
313,6,63,1970-05-30,20:10:23,inspection,,3596.17,155.51,143.91,,100,12400
314,4,60,1970-05-31,09:47:51,inspection,,3609.8,480.26,139.82,,100,12400
315,7,55,1970-06-01,03:27:41,inspection,wornout,3627.46,733.26,102.91,,100,16700
316,10,59,1970-06-01,08:24:56,inspection,,3632.42,545.02,156.89,,100,11200
317,7,55,1970-06-01,18:18:49,replacement,unused,3642.31,748.11,14.85,True,1100,17800
318,2,58,1970-06-02,10:09:08,inspection,,3658.15,580.85,126.15,,100,14800
