,system_id,component_id,event_date,event_time,event_type,event_report,system_age,component_age,usage_since_last_event_h,FF,cost_event,cost_cumulated
26,5,5,1970-01-18,00:23:21,replacement,unused,408.39,408.39,0.0,,1100,2500
27,6,6,1970-01-18,17:39:46,failure,,425.66,425.66,102.77,,1200,1400
28,6,6,1970-01-18,17:39:46,replacement,unused,425.66,425.66,0.0,,1100,2500
29,3,3,1970-01-18,19:42:58,inspection,,427.72,427.72,209.84,,100,200
30,10,10,1970-01-18,21:58:21,failure,,429.97,429.97,121.28,,1200,1400
31,10,10,1970-01-18,21:58:21,replacement,unused,429.97,429.97,0.0,,1100,2500
32,2,2,1970-01-19,08:58:14,inspection,,440.97,440.97,147.26,,100,300
33,4,13,1970-01-19,15:00:29,inspection,,447.01,83.93,83.93,,100,2600
34,6,15,1970-01-19,17:00:17,inspection,,449.0,23.34,23.34,,100,2600
35,7,7,1970-01-20,04:51:36,inspection,,460.86,460.86,152.4,,100,300
36,10,16,1970-01-20,19:39:26,inspection,,475.66,45.68,45.68,,100,2600
37,9,12,1970-01-21,05:52:06,inspection,,485.87,193.15,149.33,,100,2600
38,1,1,1970-01-23,04:54:35,inspection,wornout,532.91,532.91,154.16,,100,300
39,5,14,1970-01-23,09:18:56,inspection,,537.32,128.93,128.93,,100,2600
40,1,1,1970-01-23,14:40:09,replacement,unused,542.67,542.67,9.76,False,1100,1400
41,2,2,1970-01-24,23:15:48,inspection,,575.26,575.26,134.29,,100,400
42,8,11,1970-01-25,02:53:12,inspection,,578.89,357.83,177.7,,100,2600
43,7,7,1970-01-26,11:16:56,inspection,,611.28,611.28,150.42,,100,400
44,7,7,1970-01-26,11:57:00,failure,,611.95,611.95,0.67,,1200,1600
45,7,7,1970-01-26,11:57:00,replacement,reused,611.95,611.95,0.0,,1000,2600
46,3,3,1970-01-27,02:42:17,inspection,,626.7,626.7,198.99,,100,300
47,4,13,1970-01-27,07:14:04,inspection,,631.23,268.15,184.23,,100,2700
48,9,12,1970-01-27,10:03:06,inspection,,634.05,341.33,148.18,,100,2700
49,6,15,1970-01-27,20:08:19,inspection,,644.14,218.48,195.13,,100,2700
50,10,16,1970-01-28,10:17:44,inspection,,658.3,228.32,182.64,,100,2700
51,5,14,1970-01-28,18:11:38,inspection,,666.19,257.8,128.88,,100,2700
52,4,13,1970-01-29,08:33:04,failure,,680.55,317.47,49.32,,1200,3900
53,4,13,1970-01-29,08:33:04,replacement,unused,680.55,317.47,0.0,,1100,5000
54,1,17,1970-01-30,01:31:36,inspection,,697.53,154.86,154.86,,100,1500
55,2,2,1970-01-31,02:30:18,inspection,wornout,722.51,722.51,147.24,,100,500
56,3,3,1970-01-31,09:25:14,failure,,729.42,729.42,102.72,,1200,1500
57,3,3,1970-01-31,09:25:14,replacement,unused,729.42,729.42,0.0,,1100,2600
58,2,2,1970-01-31,14:39:20,replacement,unused,734.66,734.66,12.15,True,1100,1600
59,7,1,1970-02-02,02:21:17,inspection,,770.35,701.07,158.4,,100,2700
60,8,11,1970-02-02,23:40:27,inspection,,791.67,570.62,212.79,,100,2700
61,4,18,1970-02-03,18:34:59,inspection,,810.58,130.03,130.03,,100,5100
62,6,15,1970-02-04,03:30:07,inspection,,819.5,393.84,175.36,,100,2800
63,9,12,1970-02-04,09:07:08,inspection,,825.12,532.4,191.07,,100,2800
64,10,16,1970-02-04,12:13:25,inspection,,828.22,398.25,169.93,,100,2800
65,3,19,1970-02-04,15:38:24,inspection,,831.64,102.22,102.22,,100,2700
66,5,14,1970-02-04,16:25:59,inspection,,832.43,424.04,166.24,,100,2800
67,2,20,1970-02-06,16:59:08,inspection,,880.99,146.33,146.33,,100,1700
68,1,17,1970-02-07,00:40:34,inspection,,888.68,346.01,191.15,,100,1600
69,7,1,1970-02-07,07:46:13,failure,,895.77,826.49,125.42,,1200,3900
70,7,1,1970-02-07,07:46:13,replacement,unused,895.77,826.49,0.0,,1100,5000
71,7,21,1970-02-07,17:09:38,inspection,,905.16,9.39,9.39,,100,5100
72,5,14,1970-02-08,10:23:32,failure,,922.39,514.0,89.96,,1200,4000
73,5,14,1970-02-08,10:23:32,replacement,unused,922.39,514.0,0.0,,1100,5100
74,8,11,1970-02-08,18:11:06,failure,,930.19,709.13,138.51,,1200,3900
75,8,11,1970-02-08,18:11:06,replacement,unused,930.19,709.13,0.0,,1100,5000
76,8,23,1970-02-09,07:06:11,inspection,,943.1,12.92,12.92,,100,5100
77,6,15,1970-02-09,10:22:40,failure,,946.38,520.72,126.88,,1200,4000
78,6,15,1970-02-09,10:22:40,replacement,unused,946.38,520.72,0.0,,1100,5100
79,9,12,1970-02-10,00:38:55,inspection,wornout,960.65,667.93,135.53,,100,2900
80,4,18,1970-02-10,13:20:27,inspection,,973.34,292.79,162.76,,100,5200
81,5,22,1970-02-10,23:06:07,inspection,,983.1,60.71,60.71,,100,5200
82,9,12,1970-02-11,16:22:40,replacement,unused,1000.38,707.66,39.73,True,1100,4000
83,3,19,1970-02-11,22:36:40,inspection,,1006.61,277.19,174.97,,100,2800
84,1,17,1970-02-12,03:48:03,failure,,1011.8,469.13,123.12,,1200,2800
85,1,17,1970-02-12,03:48:03,replacement,unused,1011.8,469.13,0.0,,1100,3900
86,10,16,1970-02-12,07:13:54,inspection,wornout,1015.23,585.26,187.01,,100,2900
87,6,24,1970-02-12,08:08:38,inspection,,1016.14,69.77,69.77,,100,5200
88,10,16,1970-02-12,09:00:00,replacement,unused,1017.0,587.03,1.77,False,1100,4000
89,1,26,1970-02-13,14:13:43,inspection,,1046.23,34.43,34.43,,100,4000
90,7,21,1970-02-13,14:55:07,inspection,,1046.92,151.15,141.76,,100,5200
91,2,20,1970-02-14,00:29:44,inspection,,1056.5,321.84,175.51,,100,1800
92,8,23,1970-02-16,12:40:41,inspection,,1116.68,186.49,173.57,,100,5200
93,9,25,1970-02-16,19:20:08,inspection,,1123.34,122.96,122.96,,100,4100
94,4,18,1970-02-17,21:16:38,inspection,,1149.28,468.73,175.94,,100,5300
95,5,22,1970-02-18,08:53:17,inspection,,1160.89,238.5,177.79,,100,5300
96,10,27,1970-02-18,15:14:44,inspection,,1167.25,150.25,150.25,,100,4100
97,6,24,1970-02-19,13:25:26,inspection,,1189.42,243.05,173.28,,100,5300
98,3,19,1970-02-20,00:43:27,inspection,,1200.72,471.3,194.11,,100,2900
99,1,26,1970-02-20,20:47:27,inspection,,1220.79,208.99,174.56,,100,4100
100,7,21,1970-02-20,23:12:12,inspection,,1223.2,327.43,176.28,,100,5300
101,2,20,1970-02-22,12:10:37,inspection,,1260.18,525.52,203.68,,100,1900
102,8,23,1970-02-23,08:38:54,inspection,,1280.65,350.46,163.97,,100,5300
103,9,25,1970-02-23,22:22:33,inspection,,1294.38,294.0,171.04,,100,4200
104,4,18,1970-02-24,20:45:04,inspection,wornout,1316.75,636.2,167.47,,100,5400
105,2,20,1970-02-24,22:46:37,failure,,1318.78,584.12,58.6,,1200,3100
106,2,20,1970-02-24,22:46:37,replacement,reused,1318.78,584.12,0.0,,1000,4100
107,4,18,1970-02-25,05:03:40,replacement,unused,1325.06,644.51,8.31,True,1100,6500
108,5,22,1970-02-26,01:46:54,inspection,,1345.78,423.39,184.89,,100,5400
109,3,19,1970-02-26,21:55:50,inspection,,1365.93,636.51,165.21,,100,3000
110,6,24,1970-02-27,05:05:38,inspection,,1373.09,426.72,183.67,,100,5400
111,10,27,1970-02-27,12:43:06,inspection,,1380.72,363.72,213.47,,100,4200
112,2,16,1970-02-27,17:26:01,inspection,wornout,1385.43,653.68,66.66,,100,4200
113,7,21,1970-02-28,05:49:46,inspection,,1397.83,502.06,174.63,,100,5400
114,2,16,1970-02-28,05:50:57,replacement,unused,1397.85,666.1,12.42,True,1100,5300
115,8,23,1970-03-01,23:40:32,inspection,,1439.68,509.49,159.03,,100,5400
116,3,19,1970-03-02,01:23:37,failure,,1441.39,711.97,75.46,,1200,4200
117,3,19,1970-03-02,01:23:37,replacement,unused,1441.39,711.97,0.0,,1100,5300
118,1,26,1970-03-02,02:17:44,inspection,,1442.3,430.49,221.5,,100,4200
119,9,25,1970-03-02,21:28:14,inspection,,1461.47,461.09,167.09,,100,4300
120,4,28,1970-03-03,17:21:48,inspection,,1481.36,156.3,156.3,,100,6600
121,3,30,1970-03-04,05:41:27,inspection,,1493.69,52.3,52.3,,100,5400
122,6,24,1970-03-05,00:45:36,inspection,,1512.76,566.38,139.67,,100,5500
123,5,22,1970-03-05,20:17:46,failure,,1532.3,609.9,186.51,,1200,6600
124,5,22,1970-03-05,20:17:46,replacement,unused,1532.3,609.9,0.0,,1100,7700
125,5,31,1970-03-05,22:29:43,inspection,,1534.5,2.2,2.2,,100,7800
126,7,21,1970-03-06,14:24:32,inspection,wornout,1550.41,654.64,152.58,,100,5500
127,2,29,1970-03-06,14:52:42,inspection,,1550.88,153.03,153.03,,100,5400
128,1,26,1970-03-06,17:59:05,failure,,1553.98,542.18,111.69,,1200,5400
129,1,26,1970-03-06,17:59:05,replacement,unused,1553.98,542.18,0.0,,1100,6500
130,6,24,1970-03-06,18:00:14,failure,,1554.0,607.63,41.24,,1200,6700
131,6,24,1970-03-06,18:00:14,replacement,unused,1554.0,607.63,0.0,,1100,7800
132,2,29,1970-03-06,19:24:30,failure,,1555.41,157.56,4.53,,1200,6600
133,2,29,1970-03-06,19:24:30,replacement,unused,1555.41,157.56,0.0,,1100,7700
134,7,21,1970-03-07,04:30:14,replacement,unused,1564.5,668.73,14.09,True,1100,6600
135,8,23,1970-03-07,19:59:24,inspection,,1579.99,649.81,140.31,,100,5500
136,10,27,1970-03-08,08:28:25,inspection,,1592.47,575.47,211.76,,100,4300
137,9,25,1970-03-09,11:12:26,inspection,,1619.21,618.83,157.74,,100,4400
138,6,33,1970-03-10,15:30:45,inspection,,1647.51,93.51,93.51,,100,7900
139,4,28,1970-03-10,22:59:25,inspection,,1654.99,329.93,173.63,,100,6700
140,9,25,1970-03-10,23:50:45,failure,,1655.85,655.47,36.64,,1200,5600
141,9,25,1970-03-10,23:50:45,replacement,unused,1655.85,655.47,0.0,,1100,6700
142,1,32,1970-03-11,10:18:53,inspection,,1666.31,112.33,112.33,,100,6600
143,8,23,1970-03-11,18:12:55,inspection,wornout,1674.22,744.03,94.23,,100,5600
144,10,27,1970-03-11,22:48:41,failure,,1678.81,661.81,86.34,,1200,5500
145,10,27,1970-03-11,22:48:41,replacement,unused,1678.81,661.81,0.0,,1100,6600
146,8,23,1970-03-12,03:21:49,replacement,unused,1683.36,753.18,9.15,True,1100,6700
147,3,30,1970-03-12,06:49:20,inspection,,1686.82,245.43,193.13,,100,5500
148,2,34,1970-03-12,14:30:34,inspection,,1694.51,139.1,139.1,,100,7800
149,5,31,1970-03-13,02:03:55,inspection,,1706.07,173.77,171.57,,100,7900
150,7,35,1970-03-14,12:26:04,inspection,,1740.43,175.93,175.93,,100,6700
151,10,37,1970-03-15,12:45:59,inspection,,1764.77,85.95,85.95,,100,6700
152,1,32,1970-03-16,19:23:44,inspection,,1795.4,241.41,129.08,,100,6700
153,4,28,1970-03-16,23:36:43,inspection,,1799.61,474.55,144.62,,100,6800
154,8,38,1970-03-18,08:46:16,inspection,,1832.77,149.41,149.41,,100,6800
155,6,33,1970-03-18,17:38:11,inspection,,1841.64,287.63,194.12,,100,8000
156,9,36,1970-03-19,19:19:11,inspection,,1867.32,211.47,211.47,,100,6800
157,3,30,1970-03-19,22:32:00,inspection,,1870.53,429.14,183.71,,100,5600
158,5,31,1970-03-20,10:11:19,inspection,,1882.19,349.89,176.12,,100,8000
159,10,37,1970-03-21,00:35:24,inspection,,1896.59,217.78,131.82,,100,6800
160,2,34,1970-03-21,09:58:06,inspection,,1905.97,350.56,211.46,,100,7900
161,7,35,1970-03-21,22:44:45,inspection,,1918.75,354.24,178.31,,100,6800
162,4,28,1970-03-23,13:32:49,inspection,,1957.55,632.49,157.93,,100,6900
163,1,32,1970-03-24,05:18:24,inspection,,1973.31,419.32,177.91,,100,6800
164,6,33,1970-03-25,21:47:21,inspection,,2013.79,459.79,172.15,,100,8100
165,8,38,1970-03-26,18:57:16,inspection,,2034.95,351.59,202.18,,100,6900
166,4,28,1970-03-26,21:37:16,failure,,2037.62,712.56,80.07,,1200,8100
167,4,28,1970-03-26,21:37:16,replacement,unused,2037.62,712.56,0.0,,1100,9200
168,9,36,1970-03-27,01:02:46,inspection,,2041.05,385.2,173.73,,100,6900
169,3,30,1970-03-27,05:31:12,inspection,wornout,2045.52,604.13,174.99,,100,5700
170,3,30,1970-03-27,08:52:14,replacement,unused,2048.87,607.48,3.35,False,1100,6800
171,5,31,1970-03-28,05:09:27,inspection,wornout,2069.16,536.86,186.97,,100,8100
172,2,34,1970-03-29,01:27:53,inspection,,2089.46,534.06,183.5,,100,8000
173,10,37,1970-03-29,03:12:44,inspection,,2091.21,412.4,194.62,,100,6900
174,5,31,1970-03-29,05:10:26,replacement,reused,2093.17,560.88,24.02,False,1000,9100
175,7,35,1970-03-29,14:21:43,inspection,,2102.36,537.86,183.62,,100,6900
176,1,32,1970-03-31,15:35:14,inspection,,2151.59,597.6,178.28,,100,6900
177,4,39,1970-03-31,16:31:14,inspection,,2152.52,114.9,114.9,,100,9300
178,3,40,1970-03-31,20:59:12,inspection,,2156.99,108.12,108.12,,100,6900
179,6,33,1970-04-01,13:32:40,inspection,wornout,2173.54,619.54,159.76,,100,8200
180,6,33,1970-04-02,07:19:33,replacement,reused,2191.33,637.32,17.78,True,1000,9200
181,8,38,1970-04-02,10:57:10,inspection,,2194.95,511.59,160.0,,100,7000
182,5,30,1970-04-03,02:36:15,failure,,2210.6,724.91,117.43,,1200,10300
183,5,30,1970-04-03,02:36:15,replacement,unused,2210.6,724.91,0.0,,1100,11400
184,9,36,1970-04-03,09:21:33,inspection,,2217.36,561.51,176.31,,100,7000
185,6,31,1970-04-04,02:32:17,failure,,2234.54,604.09,43.21,,1200,10400
186,6,31,1970-04-04,02:32:17,replacement,unused,2234.54,604.09,0.0,,1100,11500
187,9,36,1970-04-04,23:58:54,failure,,2255.98,600.14,38.62,,1200,8200
188,9,36,1970-04-04,23:58:54,replacement,unused,2255.98,600.14,0.0,,1100,9300
189,7,35,1970-04-05,03:45:59,failure,,2259.77,695.26,157.4,,1200,8100
190,7,35,1970-04-05,03:45:59,replacement,unused,2259.77,695.26,0.0,,1100,9200
191,5,41,1970-04-05,07:12:23,inspection,,2263.21,52.6,52.6,,100,11500
192,3,40,1970-04-05,12:20:39,inspection,,2268.34,219.47,111.36,,100,7000
193,2,34,1970-04-05,14:35:02,inspection,wornout,2270.58,715.18,181.12,,100,8100
194,2,34,1970-04-05,18:32:56,replacement,unused,2274.55,719.14,3.96,True,1100,9200
195,7,44,1970-04-05,22:38:30,inspection,,2278.64,18.88,18.88,,100,9300
196,10,37,1970-04-07,00:36:07,failure,,2304.6,625.79,213.39,,1200,8100
197,10,37,1970-04-07,00:36:07,replacement,unused,2304.6,625.79,0.0,,1100,9200
198,8,38,1970-04-07,15:07:09,inspection,wornout,2319.12,635.76,124.17,,100,7100
199,8,38,1970-04-07,23:28:27,replacement,unused,2327.47,644.11,8.35,True,1100,8200
200,10,46,1970-04-08,17:36:26,inspection,,2345.61,41.01,41.01,,100,9300
201,1,32,1970-04-08,18:31:35,inspection,expired,2346.53,792.54,194.94,,100,7000
202,4,39,1970-04-09,02:53:34,inspection,,2354.89,317.27,202.37,,100,9400
203,1,32,1970-04-09,08:30:07,replacement,unused,2360.5,806.52,13.98,,1100,8100
204,6,42,1970-04-09,23:32:37,inspection,,2375.54,141.01,141.01,,100,11600
205,9,43,1970-04-11,03:15:29,inspection,,2403.26,147.28,147.28,,100,9400
206,3,40,1970-04-11,06:18:01,failure,,2406.3,357.43,137.96,,1200,8200
207,3,40,1970-04-11,06:18:01,replacement,unused,2406.3,357.43,0.0,,1100,9300
208,2,45,1970-04-12,01:46:27,inspection,,2425.77,151.23,151.23,,100,9300
209,5,41,1970-04-12,19:06:49,inspection,,2443.11,232.51,179.91,,100,11600
210,7,44,1970-04-13,00:24:14,inspection,,2448.4,188.64,169.76,,100,9400
211,3,49,1970-04-13,04:12:18,inspection,,2452.21,45.9,45.9,,100,9400
212,8,47,1970-04-13,07:46:46,inspection,,2455.78,128.31,128.31,,100,8300
213,6,42,1970-04-15,07:03:52,inspection,,2503.06,268.53,127.52,,100,11700
214,10,46,1970-04-15,11:16:06,inspection,,2507.27,202.67,161.66,,100,9400
215,4,39,1970-04-15,19:49:13,inspection,,2515.82,478.2,160.93,,100,9500
216,1,48,1970-04-15,21:46:24,inspection,,2517.77,157.27,157.27,,100,8200
217,9,43,1970-04-18,16:09:47,inspection,,2584.16,328.18,180.9,,100,9500
218,8,47,1970-04-18,20:51:14,inspection,,2588.85,261.38,133.07,,100,8400
219,7,44,1970-04-19,19:35:46,inspection,,2611.6,351.83,163.19,,100,9500
220,2,45,1970-04-20,09:26:07,inspection,,2625.44,350.89,199.66,,100,9400
221,3,49,1970-04-20,16:06:20,inspection,,2632.11,225.81,179.9,,100,9500
222,6,42,1970-04-21,04:06:26,inspection,,2644.11,409.57,141.04,,100,11800
223,9,43,1970-04-21,07:34:47,failure,,2647.58,391.6,63.42,,1200,10700
224,9,43,1970-04-21,07:34:47,replacement,unused,2647.58,391.6,0.0,,1100,11800
225,5,41,1970-04-21,07:38:36,inspection,,2647.64,437.04,204.53,,100,11700
226,1,48,1970-04-23,00:09:27,inspection,,2688.16,327.66,170.38,,100,8300
227,10,46,1970-04-23,02:41:42,inspection,,2690.7,386.09,183.43,,100,9500
228,4,39,1970-04-24,01:17:59,inspection,wornout,2713.3,675.68,197.48,,100,9600
229,4,39,1970-04-24,03:39:59,replacement,unused,2715.67,678.05,2.37,True,1100,10700
230,9,50,1970-04-25,14:03:40,inspection,,2750.06,102.48,102.48,,100,11900
231,6,42,1970-04-27,02:04:23,inspection,,2786.07,551.53,141.97,,100,11900
232,7,44,1970-04-27,18:54:48,inspection,,2802.91,543.15,191.32,,100,9600
233,8,47,1970-04-27,21:33:41,inspection,,2805.56,478.09,216.71,,100,8500
234,3,49,1970-04-27,23:51:27,inspection,,2807.86,401.56,175.75,,100,9600
235,5,41,1970-04-28,03:45:14,inspection,wornout,2811.75,601.15,164.11,,100,11800
236,5,41,1970-04-28,05:53:01,replacement,unused,2813.88,603.28,2.13,False,1100,12900
237,2,45,1970-04-28,17:36:14,inspection,,2825.6,551.06,200.17,,100,9500
238,1,48,1970-04-29,12:50:18,inspection,,2844.84,484.34,156.68,,100,8400
239,10,46,1970-04-30,04:16:07,inspection,,2860.27,555.67,169.57,,100,9600
240,4,51,1970-05-01,06:15:00,inspection,,2886.25,170.58,170.58,,100,10800
241,6,42,1970-05-02,04:52:10,inspection,wornout,2908.87,674.33,122.8,,100,12000
242,6,42,1970-05-02,08:26:26,replacement,reused,2912.44,677.9,3.57,True,1000,13000
243,8,47,1970-05-03,05:11:06,failure,,2933.19,605.71,127.62,,1200,9700
244,8,47,1970-05-03,05:11:06,replacement,unused,2933.19,605.71,0.0,,1100,10800
245,3,49,1970-05-03,09:09:36,failure,,2937.16,530.86,129.3,,1200,10800
246,3,49,1970-05-03,09:09:36,replacement,unused,2937.16,530.86,0.0,,1100,11900
247,9,50,1970-05-04,01:14:36,inspection,,2953.24,305.66,203.18,,100,12000
248,7,44,1970-05-04,19:41:21,failure,,2971.69,711.92,168.78,,1200,10800
249,7,44,1970-05-04,19:41:21,replacement,unused,2971.69,711.92,0.0,,1100,11900
250,3,54,1970-05-05,05:48:46,inspection,,2981.81,44.65,44.65,,100,12000
251,5,52,1970-05-05,10:12:00,inspection,,2986.2,172.32,172.32,,100,13000
252,8,53,1970-05-05,16:38:34,inspection,,2992.64,59.46,59.46,,100,10900
253,2,45,1970-05-06,14:09:30,inspection,,3014.16,739.61,188.55,,100,9600
254,2,45,1970-05-06,14:15:14,failure,,3014.25,739.71,0.1,,1200,10800
255,2,45,1970-05-06,14:15:14,replacement,unused,3014.25,739.71,0.0,,1100,11900
256,7,55,1970-05-06,20:28:33,inspection,,3020.48,48.79,48.79,,100,12000
257,10,46,1970-05-07,01:22:26,inspection,wornout,3025.37,720.77,165.11,,100,9700
258,1,48,1970-05-07,05:43:13,inspection,,3029.72,669.22,184.88,,100,8500
259,6,41,1970-05-07,22:49:43,failure,,3046.83,737.67,134.39,,1200,14200
260,6,41,1970-05-07,22:49:43,replacement,unused,3046.83,737.67,0.0,,1100,15300
261,4,51,1970-05-09,01:18:33,inspection,,3073.31,357.64,187.06,,100,10900
262,6,57,1970-05-09,16:52:59,inspection,,3088.88,42.05,42.05,,100,15400
263,10,46,1970-05-10,04:13:58,replacement,unused,3100.23,795.63,74.86,,1100,10800
264,8,53,1970-05-11,14:57:17,inspection,,3134.95,201.77,142.31,,100,11000
265,9,50,1970-05-12,01:49:00,inspection,,3145.82,498.24,192.57,,100,12100
266,3,54,1970-05-12,03:10:21,inspection,,3147.17,210.01,165.36,,100,12100
267,5,52,1970-05-12,10:48:11,inspection,,3154.8,340.92,168.6,,100,13100
268,2,56,1970-05-13,11:55:58,inspection,,3179.93,165.68,165.68,,100,12000
269,10,58,1970-05-13,15:21:26,inspection,,3183.36,83.12,83.12,,100,10900
270,6,57,1970-05-13,22:23:43,inspection,,3190.4,143.57,101.51,,100,15500
271,1,48,1970-05-14,10:14:12,inspection,expired,3202.24,841.73,172.52,,100,8600
272,1,48,1970-05-15,19:01:44,replacement,unused,3235.03,874.53,32.79,,1100,9700
273,4,51,1970-05-16,01:31:27,inspection,,3241.52,525.86,168.21,,100,11000
274,9,50,1970-05-16,19:19:42,failure,,3259.33,611.75,113.51,,1200,13300
275,9,50,1970-05-16,19:19:42,replacement,unused,3259.33,611.75,0.0,,1100,14400
276,7,55,1970-05-17,06:23:09,inspection,,3270.39,298.7,249.91,,100,12100
277,3,54,1970-05-18,11:55:34,inspection,,3299.93,362.77,152.75,,100,12200
278,8,53,1970-05-18,16:51:42,inspection,,3304.86,371.68,169.91,,100,11100
279,5,52,1970-05-19,05:47:02,inspection,,3317.78,503.9,162.98,,100,13200
280,10,58,1970-05-20,02:35:12,inspection,,3338.59,238.35,155.23,,100,11000
281,2,56,1970-05-20,11:56:41,inspection,,3347.94,333.69,168.01,,100,12100
282,6,57,1970-05-20,23:08:20,inspection,,3359.14,312.31,168.74,,100,15600
283,9,60,1970-05-21,12:13:31,inspection,,3372.23,112.9,112.9,,100,14500
284,1,59,1970-05-22,10:57:59,inspection,,3394.97,159.94,159.94,,100,9800
285,4,51,1970-05-23,06:53:47,inspection,wornout,3414.9,699.23,173.37,,100,11100
286,4,51,1970-05-23,16:43:39,replacement,unused,3424.73,709.06,9.83,True,1100,12200
287,7,55,1970-05-24,08:09:25,inspection,,3440.16,468.47,169.77,,100,12200
288,3,54,1970-05-24,21:37:16,inspection,,3453.62,516.46,153.7,,100,12300
289,5,52,1970-05-25,16:09:37,inspection,wornout,3472.16,658.28,154.38,,100,13300
290,2,56,1970-05-25,19:11:26,inspection,,3475.19,460.94,127.25,,100,12200
291,10,58,1970-05-26,14:22:25,inspection,,3494.37,394.14,155.79,,100,11100
292,5,52,1970-05-26,19:37:54,replacement,unused,3499.63,685.75,27.47,True,1100,14400
293,8,53,1970-05-26,22:11:34,inspection,,3502.19,569.01,197.33,,100,11200
294,9,60,1970-05-28,03:17:12,inspection,,3531.29,271.96,159.06,,100,14600
295,1,59,1970-05-29,10:12:04,inspection,,3562.2,327.17,167.23,,100,9900
296,7,55,1970-05-30,08:31:43,inspection,,3584.53,612.84,144.37,,100,12300
297,4,61,1970-05-31,00:04:34,inspection,,3600.08,175.35,175.35,,100,12300
298,6,57,1970-05-31,04:11:18,inspection,wornout,3604.19,557.36,245.05,,100,15700
299,3,54,1970-05-31,04:17:13,inspection,,3604.29,667.13,150.67,,100,12400
300,8,53,1970-05-31,09:28:15,inspection,wornout,3609.47,676.29,107.28,,100,11300
301,6,57,1970-05-31,11:10:24,replacement,unused,3611.17,564.34,6.99,False,1100,16800
302,2,56,1970-05-31,18:00:10,inspection,wornout,3618.0,603.75,142.81,,100,12300
303,2,56,1970-06-01,04:06:33,replacement,reused,3628.11,613.86,10.11,False,1000,13300
304,8,53,1970-06-01,10:57:17,replacement,reused,3634.95,701.77,25.48,True,1000,12300
305,3,54,1970-06-01,12:25:15,failure,,3636.42,699.26,32.13,,1200,13600
306,3,54,1970-06-01,12:25:15,replacement,unused,3636.42,699.26,0.0,,1100,14700
307,10,58,1970-06-02,16:35:40,failure,,3664.59,564.36,170.22,,1200,12300
308,10,58,1970-06-02,16:35:40,replacement,unused,3664.59,564.36,0.0,,1100,13400
309,5,62,1970-06-03,03:08:43,inspection,,3675.15,175.51,175.51,,100,14500
310,10,65,1970-06-03,03:46:34,inspection,,3675.78,11.18,11.18,,100,13500
311,9,60,1970-06-04,01:00:02,inspection,,3697.0,437.67,165.71,,100,14700
312,1,59,1970-06-05,11:44:02,inspection,,3731.73,496.7,169.53,,100,10000
313,6,63,1970-06-05,13:30:11,inspection,,3733.5,122.33,122.33,,100,16900
314,4,61,1970-06-06,15:45:58,inspection,,3759.77,335.04,159.69,,100,12400
315,2,57,1970-06-06,17:59:01,inspection,wornout,3761.98,698.22,133.87,,100,13400
316,7,55,1970-06-06,21:07:23,inspection,expired,3765.12,793.43,180.59,,100,12400
317,7,55,1970-06-07,00:28:51,replacement,unused,3768.48,796.79,3.36,,1100,13500
