,system_id,component_id,event_date,event_time,event_type,event_report,system_age,component_age,usage_since_last_event_h,FF,cost_event,cost_cumulated
50,6,15,1970-02-01,14:02:43,inspection,,758.05,28.97,28.97,,100,3700
51,4,4,1970-02-01,15:46:45,inspection,wornout,759.78,759.78,134.11,,100,500
52,1,1,1970-02-01,17:12:23,failure,,761.21,761.21,119.8,,1200,1600
53,1,1,1970-02-01,17:12:23,replacement,unused,761.21,761.21,0.0,,1100,2700
54,4,4,1970-02-01,18:32:08,failure,,762.54,762.54,2.76,,1200,1700
55,4,4,1970-02-01,18:32:08,replacement,unused,762.54,762.54,0.0,,1100,2800
56,3,13,1970-02-02,21:05:04,inspection,,789.08,271.31,173.73,,100,1600
57,8,8,1970-02-04,12:40:59,inspection,expired,828.68,828.68,184.03,,100,500
58,8,8,1970-02-04,17:21:40,failure,,833.36,833.36,4.68,,1200,1700
59,8,8,1970-02-04,17:21:40,replacement,unused,833.36,833.36,0.0,,1100,2800
60,5,12,1970-02-04,22:54:07,inspection,,838.9,378.49,154.69,,100,2800
61,1,17,1970-02-05,04:35:35,inspection,,844.59,83.39,83.39,,100,2800
62,9,11,1970-02-05,10:59:47,inspection,,851.0,464.13,170.86,,100,2800
63,2,14,1970-02-06,08:18:56,inspection,,872.32,149.71,149.71,,100,1600
64,10,6,1970-02-06,22:48:24,inspection,expired,886.81,816.13,195.86,,100,1500
65,6,15,1970-02-07,00:53:45,inspection,,888.9,159.82,130.85,,100,3800
66,7,16,1970-02-07,03:53:59,inspection,,891.9,161.15,161.15,,100,1600
67,10,6,1970-02-07,12:23:25,replacement,unused,900.39,829.71,13.58,,1100,2600
68,3,13,1970-02-08,04:41:43,inspection,,916.7,398.92,127.61,,100,1700
69,9,11,1970-02-08,18:54:26,failure,,930.91,544.04,79.91,,1200,4000
70,9,11,1970-02-08,18:54:26,replacement,unused,930.91,544.04,0.0,,1100,5100
71,4,18,1970-02-08,19:43:28,inspection,,931.72,169.19,169.19,,100,2900
72,8,19,1970-02-09,22:57:30,inspection,,958.96,125.6,125.6,,100,2900
73,5,12,1970-02-11,03:58:11,inspection,,987.97,527.55,149.07,,100,2900
74,1,17,1970-02-12,03:36:28,inspection,,1011.61,250.4,167.01,,100,2900
75,9,21,1970-02-12,07:51:58,inspection,,1015.87,84.96,84.96,,100,5200
76,2,14,1970-02-13,11:23:10,inspection,,1043.39,320.78,171.07,,100,1700
77,7,16,1970-02-14,02:26:53,inspection,,1058.45,327.69,166.55,,100,1700
78,6,15,1970-02-14,04:58:07,inspection,,1060.97,331.9,172.07,,100,3900
79,3,13,1970-02-14,12:21:35,failure,,1068.36,550.59,151.66,,1200,2900
80,3,13,1970-02-14,12:21:35,replacement,unused,1068.36,550.59,0.0,,1100,4000
81,10,20,1970-02-15,03:21:35,inspection,,1083.36,182.97,182.97,,100,2700
82,3,22,1970-02-16,08:59:54,inspection,,1113.0,44.64,44.64,,100,4100
83,4,18,1970-02-16,23:49:52,inspection,,1127.83,365.3,196.11,,100,3000
84,8,19,1970-02-17,03:25:13,inspection,,1131.42,298.06,172.46,,100,3000
85,1,17,1970-02-17,19:29:27,inspection,,1147.49,386.28,135.88,,100,3000
86,5,12,1970-02-18,00:16:30,inspection,,1152.28,691.86,164.31,,100,3000
87,9,21,1970-02-18,15:31:42,inspection,,1167.53,236.62,151.66,,100,5300
88,4,18,1970-02-20,01:26:11,failure,,1201.44,438.9,73.61,,1200,4200
89,4,18,1970-02-20,01:26:11,replacement,unused,1201.44,438.9,0.0,,1100,5300
90,2,14,1970-02-20,14:33:04,inspection,,1214.55,491.95,171.16,,100,1800
91,6,15,1970-02-21,01:25:56,inspection,,1225.43,496.36,164.46,,100,4000
92,7,16,1970-02-21,06:49:14,inspection,,1230.82,500.07,172.37,,100,1800
93,10,20,1970-02-21,13:13:34,inspection,,1237.23,336.84,153.87,,100,2800
94,5,12,1970-02-22,02:54:22,failure,,1250.91,790.49,98.63,,1200,4200
95,5,12,1970-02-22,02:54:22,replacement,unused,1250.91,790.49,0.0,,1100,5300
96,4,23,1970-02-23,04:54:00,inspection,,1276.9,75.46,75.46,,100,5400
97,8,19,1970-02-23,12:59:51,inspection,,1285.0,451.64,153.58,,100,3100
98,3,22,1970-02-24,06:40:59,inspection,,1302.68,234.32,189.68,,100,4200
99,9,21,1970-02-24,17:08:50,inspection,,1313.15,382.24,145.62,,100,5400
100,5,24,1970-02-25,10:29:27,inspection,,1330.49,79.58,79.58,,100,5400
101,1,17,1970-02-25,16:52:09,inspection,,1336.87,575.66,189.38,,100,3100
102,6,15,1970-02-26,09:24:48,inspection,wornout,1353.41,624.34,127.98,,100,4100
103,10,20,1970-02-26,14:07:13,inspection,,1358.12,457.73,120.89,,100,2900
104,6,15,1970-02-26,15:22:02,replacement,unused,1359.37,630.3,5.95,False,1100,5200
105,9,21,1970-02-26,15:40:02,failure,,1359.67,428.76,46.52,,1200,6600
106,9,21,1970-02-26,15:40:02,replacement,reused,1359.67,428.76,0.0,,1000,7600
107,7,16,1970-02-27,08:59:15,failure,,1376.99,646.23,146.17,,1200,3000
108,7,16,1970-02-27,08:59:15,replacement,unused,1376.99,646.23,0.0,,1100,4100
109,2,14,1970-02-27,16:31:16,inspection,wornout,1384.52,661.92,169.97,,100,1900
110,2,14,1970-02-28,01:34:11,replacement,unused,1393.57,670.97,9.05,True,1100,3000
111,7,26,1970-02-28,16:58:05,inspection,,1408.97,31.98,31.98,,100,4200
112,9,15,1970-03-01,09:13:06,inspection,,1425.22,695.85,65.55,,100,7700
113,4,23,1970-03-02,05:24:51,inspection,,1445.41,243.98,168.51,,100,5500
114,3,22,1970-03-02,11:24:41,inspection,,1451.41,383.05,148.73,,100,4300
115,1,17,1970-03-02,18:55:19,failure,,1458.92,697.72,122.05,,1200,4300
116,1,17,1970-03-02,18:55:19,replacement,unused,1458.92,697.72,0.0,,1100,5400
117,10,20,1970-03-02,23:18:30,failure,,1463.31,562.92,105.19,,1200,4100
118,10,20,1970-03-02,23:18:30,replacement,unused,1463.31,562.92,0.0,,1100,5200
119,8,19,1970-03-03,10:39:05,inspection,,1474.65,641.29,189.65,,100,3200
120,1,28,1970-03-04,01:28:25,inspection,,1489.47,30.55,30.55,,100,5500
121,5,24,1970-03-04,09:49:39,inspection,,1497.83,246.92,167.34,,100,5500
122,6,25,1970-03-04,15:16:21,inspection,,1503.27,143.91,143.91,,100,5300
123,8,19,1970-03-04,19:29:46,failure,,1507.5,674.14,32.84,,1200,4400
124,8,19,1970-03-04,19:29:46,replacement,unused,1507.5,674.14,0.0,,1100,5500
125,10,29,1970-03-05,12:33:57,inspection,,1524.57,61.26,61.26,,100,5300
126,2,27,1970-03-07,06:08:16,inspection,,1566.14,172.57,172.57,,100,3100
127,7,26,1970-03-07,09:40:03,failure,,1569.67,192.68,160.7,,1200,5400
128,7,26,1970-03-07,09:40:03,replacement,unused,1569.67,192.68,0.0,,1100,6500
129,7,31,1970-03-07,23:57:05,inspection,,1583.95,14.28,14.28,,100,6600
130,9,15,1970-03-08,18:40:08,inspection,expired,1602.67,873.3,177.45,,100,7800
131,9,15,1970-03-08,18:44:44,replacement,unused,1602.75,873.37,0.08,,1100,8900
132,3,22,1970-03-08,18:58:46,inspection,,1602.98,534.62,151.57,,100,4400
133,4,23,1970-03-09,20:13:07,inspection,,1628.22,426.78,182.8,,100,5600
134,6,25,1970-03-10,22:33:45,inspection,,1654.56,295.2,151.29,,100,5400
135,8,30,1970-03-11,02:19:04,inspection,,1658.32,150.82,150.82,,100,5600
136,1,28,1970-03-11,12:23:24,inspection,,1668.39,209.47,178.92,,100,5600
137,3,22,1970-03-11,18:35:59,failure,,1674.6,606.24,71.62,,1200,5600
138,3,22,1970-03-11,18:35:59,replacement,unused,1674.6,606.24,0.0,,1100,6700
139,5,24,1970-03-12,01:08:58,inspection,,1681.15,430.24,183.32,,100,5600
140,10,29,1970-03-12,23:49:14,inspection,,1703.82,240.51,179.25,,100,5400
141,3,33,1970-03-13,03:37:34,inspection,,1707.63,33.03,33.03,,100,6800
142,5,24,1970-03-13,08:45:44,failure,,1712.76,461.86,31.61,,1200,6800
143,5,24,1970-03-13,08:45:44,replacement,unused,1712.76,461.86,0.0,,1100,7900
144,2,27,1970-03-13,12:24:51,inspection,,1716.41,322.84,150.28,,100,3200
145,7,31,1970-03-13,21:20:27,inspection,,1725.34,155.67,141.39,,100,6700
146,9,32,1970-03-15,23:52:09,inspection,,1775.87,173.12,173.12,,100,9000
147,6,25,1970-03-16,23:38:38,inspection,,1799.64,440.28,145.08,,100,5500
148,4,23,1970-03-17,20:54:42,inspection,wornout,1820.91,619.48,192.69,,100,5700
149,4,23,1970-03-17,23:27:36,replacement,unused,1823.46,622.02,2.55,False,1100,6800
150,5,34,1970-03-18,02:50:18,inspection,,1826.84,114.08,114.08,,100,8000
151,8,30,1970-03-18,06:07:16,inspection,,1830.12,322.62,171.8,,100,5700
152,1,28,1970-03-18,14:14:27,inspection,,1838.24,379.32,169.85,,100,5700
153,10,29,1970-03-20,01:24:29,inspection,,1873.41,410.1,169.59,,100,5500
154,2,27,1970-03-20,14:26:39,inspection,,1886.44,492.87,170.03,,100,3300
155,3,33,1970-03-21,08:37:05,inspection,,1904.62,230.02,196.99,,100,6900
156,9,32,1970-03-22,03:21:07,inspection,,1923.35,320.61,147.48,,100,9100
157,7,31,1970-03-22,04:28:10,inspection,,1924.47,354.8,199.13,,100,6800
158,5,34,1970-03-22,14:54:46,failure,,1934.91,222.15,108.07,,1200,9200
159,5,34,1970-03-22,14:54:46,replacement,reused,1934.91,222.15,0.0,,1000,10200
160,8,30,1970-03-23,06:06:20,inspection,,1950.11,442.61,119.98,,100,5800
161,4,35,1970-03-24,05:36:23,inspection,,1973.61,150.15,150.15,,100,6900
162,9,32,1970-03-24,20:48:12,failure,,1988.8,386.06,65.45,,1200,10300
163,9,32,1970-03-24,20:48:12,replacement,unused,1988.8,386.06,0.0,,1100,11400
164,5,23,1970-03-24,23:55:03,inspection,wornout,1991.92,679.03,57.0,,100,10300
165,6,25,1970-03-25,06:39:42,inspection,,1998.66,639.29,199.02,,100,5600
166,5,23,1970-03-25,13:54:22,replacement,unused,2005.91,693.02,13.99,True,1100,11400
167,10,29,1970-03-26,02:09:35,inspection,,2018.16,554.85,144.75,,100,5600
168,2,27,1970-03-26,21:21:22,inspection,wornout,2037.36,643.79,150.91,,100,3400
169,2,27,1970-03-27,10:22:14,replacement,unused,2050.37,656.8,13.01,True,1100,4500
170,1,28,1970-03-27,20:16:09,inspection,,2060.27,601.35,222.03,,100,5800
171,7,31,1970-03-28,07:21:03,inspection,,2071.35,501.68,146.88,,100,6900
172,3,33,1970-03-28,13:37:02,inspection,,2077.62,403.02,173.0,,100,7000
173,4,35,1970-03-28,15:32:13,failure,,2079.54,256.08,105.93,,1200,8100
174,4,35,1970-03-28,15:32:13,replacement,unused,2079.54,256.08,0.0,,1100,9200
175,9,36,1970-03-28,17:00:01,inspection,,2081.0,92.2,92.2,,100,11500
176,8,30,1970-03-30,01:41:37,failure,,2113.69,606.2,163.59,,1200,7000
177,8,30,1970-03-30,01:41:37,replacement,unused,2113.69,606.2,0.0,,1100,8100
178,6,25,1970-03-30,12:55:31,inspection,wornout,2124.93,765.56,126.26,,100,5700
179,8,40,1970-03-30,14:26:58,inspection,,2126.45,12.76,12.76,,100,8200
180,6,25,1970-03-30,17:25:02,replacement,unused,2129.42,770.05,4.49,True,1100,6800
181,4,39,1970-04-01,19:56:38,inspection,,2179.94,100.41,100.41,,100,9300
182,5,37,1970-04-02,05:07:08,inspection,,2189.12,183.21,183.21,,100,11500
183,7,31,1970-04-02,10:59:05,failure,,2194.98,625.32,123.63,,1200,8100
184,7,31,1970-04-02,10:59:05,replacement,unused,2194.98,625.32,0.0,,1100,9200
185,2,38,1970-04-02,11:30:54,inspection,,2195.52,145.14,145.14,,100,4600
186,10,29,1970-04-03,00:32:20,failure,,2208.54,745.23,190.38,,1200,6800
187,10,29,1970-04-03,00:32:20,replacement,unused,2208.54,745.23,0.0,,1100,7900
188,10,43,1970-04-03,00:58:15,inspection,,2208.97,0.43,0.43,,100,8000
189,7,42,1970-04-03,05:19:49,inspection,,2213.33,18.35,18.35,,100,9300
190,1,28,1970-04-04,04:43:41,inspection,wornout,2236.73,777.81,176.46,,100,5900
191,1,28,1970-04-04,07:57:27,replacement,unused,2239.96,781.04,3.23,True,1100,7000
192,9,36,1970-04-04,12:18:50,inspection,,2244.31,255.51,163.31,,100,11600
193,3,33,1970-04-05,11:08:11,inspection,wornout,2267.14,592.54,189.52,,100,7100
194,3,33,1970-04-05,17:52:25,failure,,2273.87,599.27,6.74,,1200,8300
195,3,33,1970-04-05,17:52:25,replacement,unused,2273.87,599.27,0.0,,1100,9400
196,9,36,1970-04-05,20:08:07,failure,,2276.14,287.33,31.82,,1200,12800
197,9,36,1970-04-05,20:08:07,replacement,unused,2276.14,287.33,0.0,,1100,13900
198,8,40,1970-04-07,06:36:40,inspection,,2310.61,196.92,184.16,,100,8300
199,4,39,1970-04-07,09:39:04,inspection,,2313.65,234.11,133.71,,100,9400
200,6,41,1970-04-07,17:31:44,inspection,,2321.53,192.11,192.11,,100,6900
201,10,43,1970-04-10,04:44:33,inspection,,2380.74,172.2,171.77,,100,8100
202,2,38,1970-04-10,08:45:03,inspection,,2384.75,334.38,189.24,,100,4700
203,7,42,1970-04-10,13:45:21,inspection,,2389.76,194.77,176.43,,100,9400
204,5,37,1970-04-11,07:20:25,inspection,,2407.34,401.43,218.22,,100,11600
205,1,44,1970-04-11,11:12:20,inspection,,2411.21,171.25,171.25,,100,7100
206,9,46,1970-04-13,02:35:57,inspection,,2450.6,174.46,174.46,,100,14000
207,6,41,1970-04-13,17:11:47,inspection,,2465.2,335.78,143.67,,100,7000
208,8,40,1970-04-13,21:02:07,inspection,,2469.04,355.34,158.42,,100,8400
209,3,45,1970-04-14,02:34:53,inspection,,2474.58,200.71,200.71,,100,9500
210,7,42,1970-04-14,16:53:31,inspection,,2488.89,293.91,99.14,,100,9500
211,5,37,1970-04-16,18:31:01,inspection,,2538.52,532.61,131.18,,100,11700
212,10,43,1970-04-17,00:45:22,inspection,,2544.76,336.22,164.01,,100,8200
213,6,41,1970-04-17,07:14:08,failure,,2551.24,421.82,86.04,,1200,8200
214,6,41,1970-04-17,07:14:08,replacement,unused,2551.24,421.82,0.0,,1100,9300
215,2,38,1970-04-17,10:27:52,inspection,,2554.46,504.09,169.71,,100,4800
216,5,37,1970-04-18,03:48:27,failure,,2571.81,565.9,33.29,,1200,12900
217,5,37,1970-04-18,03:48:27,replacement,unused,2571.81,565.9,0.0,,1100,14000
218,4,39,1970-04-18,14:07:16,inspection,,2582.12,502.58,268.47,,100,9500
219,1,44,1970-04-18,16:41:34,inspection,,2584.69,344.74,173.49,,100,7200
220,6,47,1970-04-19,09:28:10,inspection,,2601.47,50.23,50.23,,100,9400
221,9,46,1970-04-20,05:45:52,inspection,,2621.76,345.63,171.17,,100,14100
222,2,38,1970-04-20,15:46:44,failure,,2631.78,581.41,77.31,,1200,6000
223,2,38,1970-04-20,15:46:44,replacement,unused,2631.78,581.41,0.0,,1100,7100
224,8,40,1970-04-21,11:10:17,inspection,,2651.17,537.48,182.14,,100,8500
225,3,45,1970-04-22,07:35:58,inspection,,2671.6,397.73,197.02,,100,9600
226,10,43,1970-04-22,17:56:21,inspection,,2681.94,473.4,137.18,,100,8300
227,2,49,1970-04-23,04:41:52,inspection,,2692.7,60.92,60.92,,100,7200
228,7,42,1970-04-23,05:33:57,inspection,,2693.57,498.58,204.67,,100,9600
229,5,48,1970-04-23,07:48:26,inspection,,2695.81,124.0,124.0,,100,14100
230,4,39,1970-04-25,12:25:51,inspection,wornout,2748.43,668.89,166.31,,100,9600
231,1,44,1970-04-25,15:40:47,inspection,,2751.68,511.72,166.99,,100,7300
232,4,39,1970-04-25,17:23:56,replacement,unused,2753.4,673.86,4.97,True,1100,10700
233,9,46,1970-04-26,01:17:24,inspection,,2761.29,485.15,139.53,,100,14200
234,6,47,1970-04-26,05:06:39,inspection,,2765.11,213.88,163.64,,100,9500
235,3,45,1970-04-27,12:18:40,failure,,2796.31,522.44,124.71,,1200,10800
236,3,45,1970-04-27,12:18:40,replacement,unused,2796.31,522.44,0.0,,1100,11900
237,3,51,1970-04-27,17:39:38,inspection,,2801.66,5.35,5.35,,100,12000
238,1,44,1970-04-28,02:11:01,failure,,2810.18,570.23,58.5,,1200,8500
239,1,44,1970-04-28,02:11:01,replacement,unused,2810.18,570.23,0.0,,1100,9600
240,2,49,1970-04-28,18:59:55,inspection,,2827.0,195.22,134.3,,100,7300
241,10,43,1970-04-28,21:08:00,inspection,,2829.13,620.59,147.19,,100,8400
242,8,40,1970-04-29,15:18:24,inspection,wornout,2847.31,733.61,196.14,,100,8600
243,8,40,1970-04-29,17:13:51,replacement,unused,2849.23,735.54,1.92,True,1100,9700
244,10,43,1970-04-30,11:04:10,failure,,2867.07,658.53,37.94,,1200,9600
245,10,43,1970-04-30,11:04:10,replacement,unused,2867.07,658.53,0.0,,1100,10700
246,7,42,1970-04-30,15:21:00,inspection,wornout,2871.35,676.37,177.78,,100,9700
247,1,52,1970-04-30,20:57:34,inspection,,2876.96,66.78,66.78,,100,9700
248,5,48,1970-05-01,13:20:41,inspection,,2893.34,321.54,197.54,,100,14200
249,7,42,1970-05-01,13:53:14,replacement,unused,2893.89,698.9,22.54,True,1100,10800
250,4,50,1970-05-03,14:40:27,inspection,,2942.67,189.28,189.28,,100,10800
251,3,51,1970-05-03,19:33:38,inspection,,2947.56,151.25,145.9,,100,12100
252,9,46,1970-05-04,01:04:10,inspection,,2953.07,676.93,191.78,,100,14300
253,2,49,1970-05-04,05:11:08,failure,,2957.19,325.41,130.19,,1200,8500
254,2,49,1970-05-04,05:11:08,replacement,unused,2957.19,325.41,0.0,,1100,9600
255,8,53,1970-05-04,13:18:43,inspection,,2965.31,116.08,116.08,,100,9800
256,6,47,1970-05-04,22:20:46,inspection,,2974.35,423.11,209.24,,100,9600
257,2,56,1970-05-05,00:10:27,inspection,,2976.17,18.99,18.99,,100,9700
258,9,46,1970-05-05,08:51:48,failure,,2984.86,708.73,31.79,,1200,15500
259,9,46,1970-05-05,08:51:48,replacement,unused,2984.86,708.73,0.0,,1100,16600
260,1,52,1970-05-06,20:17:41,inspection,,3020.29,210.11,143.34,,100,9800
261,10,54,1970-05-06,20:25:06,inspection,,3020.42,153.35,153.35,,100,10800
262,7,55,1970-05-07,08:13:11,inspection,,3032.22,138.33,138.33,,100,10900
263,5,48,1970-05-07,22:15:54,failure,,3046.27,474.46,152.92,,1200,15400
264,5,48,1970-05-07,22:15:54,replacement,unused,3046.27,474.46,0.0,,1100,16500
265,5,58,1970-05-08,01:33:43,inspection,,3049.56,3.3,3.3,,100,16600
266,4,50,1970-05-10,06:43:07,inspection,,3102.72,349.32,160.04,,100,10900
267,3,51,1970-05-10,06:43:36,inspection,,3102.73,306.42,155.17,,100,12200
268,6,47,1970-05-11,05:10:17,failure,,3125.17,573.94,150.83,,1200,10800
269,6,47,1970-05-11,05:10:17,replacement,unused,3125.17,573.94,0.0,,1100,11900
270,8,53,1970-05-11,10:44:07,failure,,3130.74,281.5,165.42,,1200,11000
271,8,53,1970-05-11,10:44:07,replacement,unused,3130.74,281.5,0.0,,1100,12100
272,8,60,1970-05-11,23:06:28,inspection,,3143.11,12.37,12.37,,100,12200
273,9,57,1970-05-12,04:50:42,inspection,,3148.85,163.98,163.98,,100,16700
274,6,59,1970-05-12,08:19:33,inspection,,3152.33,27.15,27.15,,100,12000
275,10,54,1970-05-13,11:10:56,inspection,,3179.18,312.11,158.76,,100,10900
276,2,56,1970-05-13,19:37:03,inspection,,3187.62,230.43,211.44,,100,9800
277,1,52,1970-05-14,09:33:42,inspection,,3201.56,391.38,181.27,,100,9900
278,4,50,1970-05-15,08:06:08,inspection,,3224.1,470.7,121.38,,100,11000
279,7,55,1970-05-16,00:10:41,inspection,,3240.18,346.29,207.96,,100,11000
280,5,58,1970-05-16,00:58:53,inspection,,3240.98,194.72,191.42,,100,16700
281,8,60,1970-05-17,03:57:16,inspection,,3267.95,137.22,124.85,,100,12300
282,3,51,1970-05-18,02:05:40,inspection,,3290.09,493.78,187.37,,100,12300
283,9,57,1970-05-18,08:27:09,inspection,,3296.45,311.59,147.61,,100,16800
284,1,52,1970-05-18,22:59:26,failure,,3310.99,500.81,109.43,,1200,11100
285,1,52,1970-05-18,22:59:26,replacement,unused,3310.99,500.81,0.0,,1100,12200
286,6,59,1970-05-19,07:44:31,inspection,,3319.74,194.57,167.42,,100,12100
287,2,56,1970-05-19,13:32:46,inspection,,3325.55,368.36,137.93,,100,9900
288,10,54,1970-05-19,21:11:40,inspection,,3333.19,466.12,154.01,,100,11000
289,1,61,1970-05-21,14:30:55,inspection,,3374.52,63.52,63.52,,100,12300
290,3,51,1970-05-22,12:17:16,failure,,3396.29,599.98,106.19,,1200,13500
291,3,51,1970-05-22,12:17:16,replacement,unused,3396.29,599.98,0.0,,1100,14600
292,5,58,1970-05-22,19:43:20,inspection,,3403.72,357.46,162.74,,100,16800
293,7,55,1970-05-22,20:20:17,inspection,,3404.34,510.45,164.16,,100,11100
294,4,50,1970-05-22,23:09:08,inspection,wornout,3407.15,653.75,183.05,,100,11100
295,4,50,1970-05-23,03:54:57,replacement,unused,3411.92,658.52,4.76,True,1100,12200
296,8,60,1970-05-24,02:50:10,inspection,,3434.84,304.1,166.88,,100,12400
297,9,57,1970-05-24,10:16:37,inspection,,3442.28,457.41,145.82,,100,16900
298,3,62,1970-05-26,03:46:01,inspection,,3483.77,87.48,87.48,,100,14700
299,6,59,1970-05-27,10:15:37,inspection,,3514.26,389.09,194.52,,100,12200
300,10,54,1970-05-27,13:43:37,inspection,,3517.73,650.66,184.53,,100,11100
301,4,63,1970-05-28,21:03:33,inspection,,3549.06,137.14,137.14,,100,12300
302,6,59,1970-05-28,21:36:08,failure,,3549.6,424.43,35.34,,1200,13400
303,6,59,1970-05-28,21:36:08,replacement,unused,3549.6,424.43,0.0,,1100,14500
304,2,56,1970-05-29,05:02:01,inspection,,3557.03,599.85,231.49,,100,10000
305,1,61,1970-05-29,12:50:16,inspection,,3564.84,253.85,190.32,,100,12400
306,7,55,1970-05-30,10:06:29,inspection,wornout,3586.11,692.22,181.77,,100,11200
307,7,55,1970-05-30,14:02:39,replacement,unused,3590.04,696.16,3.94,True,1100,12300
308,5,58,1970-05-30,16:28:32,inspection,,3592.48,546.21,188.75,,100,16900
309,9,57,1970-05-31,05:15:42,inspection,wornout,3605.26,620.4,162.98,,100,17000
310,9,57,1970-05-31,06:38:42,replacement,unused,3606.65,621.78,1.38,False,1100,18100
311,8,60,1970-05-31,08:17:42,inspection,,3608.3,477.56,173.46,,100,12500
312,2,56,1970-05-31,08:49:49,failure,,3608.83,651.64,51.8,,1200,11200
313,2,56,1970-05-31,08:49:49,replacement,reused,3608.83,651.64,0.0,,1000,12200
314,2,57,1970-05-31,11:26:12,failure,,3611.44,624.39,2.61,,1200,13400
315,2,57,1970-05-31,11:26:12,replacement,unused,3611.44,624.39,0.0,,1100,14500
316,10,54,1970-05-31,23:47:45,failure,,3623.8,756.73,106.07,,1200,12300
317,10,54,1970-05-31,23:47:45,replacement,unused,3623.8,756.73,0.0,,1100,13400
318,8,60,1970-06-01,05:41:25,failure,,3629.69,498.96,21.4,,1200,13700
