,system_id,component_id,event_date,event_time,event_type,event_report,system_age,component_age,usage_since_last_event_h,FF,cost_event,cost_cumulated
44,8,8,1970-01-27,15:20:37,replacement,unused,639.34,639.34,6.7,True,1100,1500
45,3,3,1970-01-28,02:17:09,replacement,unused,650.29,650.29,19.19,True,1100,1500
46,1,1,1970-01-28,12:23:17,failure,,660.39,660.39,110.34,,1200,1500
47,1,1,1970-01-28,12:23:17,replacement,unused,660.39,660.39,0.0,,1100,2600
48,7,11,1970-01-28,17:15:59,inspection,,665.27,416.82,191.26,,100,2700
49,4,15,1970-01-28,18:54:29,inspection,,666.91,156.46,156.46,,100,2700
50,5,5,1970-01-29,03:20:19,inspection,,675.34,675.34,161.07,,100,400
51,6,6,1970-01-29,06:51:11,inspection,,678.85,678.85,174.42,,100,400
52,9,14,1970-01-30,18:12:04,inspection,,714.2,259.32,146.14,,100,2700
53,1,18,1970-01-30,18:53:44,inspection,,714.9,54.51,54.51,,100,2700
54,3,17,1970-02-01,12:33:18,inspection,,756.56,106.27,106.27,,100,1600
55,8,16,1970-02-02,11:19:22,inspection,,779.32,139.98,139.98,,100,1600
56,4,15,1970-02-03,09:23:22,inspection,,801.39,290.94,134.48,,100,2800
57,6,6,1970-02-03,21:22:30,failure,,813.38,813.38,134.52,,1200,1600
58,6,6,1970-02-03,21:22:30,replacement,unused,813.38,813.38,0.0,,1100,2700
59,2,13,1970-02-04,09:04:52,inspection,,825.08,397.05,210.92,,100,2800
60,7,11,1970-02-05,04:55:03,inspection,,844.92,596.47,179.65,,100,2800
61,10,12,1970-02-05,07:52:41,inspection,,847.88,457.3,219.21,,100,2800
62,5,5,1970-02-05,20:02:04,inspection,expired,860.03,860.03,184.7,,100,500
63,5,5,1970-02-06,01:23:19,replacement,unused,865.39,865.39,5.35,,1100,1600
64,6,19,1970-02-06,08:19:56,inspection,,872.33,58.96,58.96,,100,2800
65,7,11,1970-02-07,04:04:42,failure,,892.08,643.63,47.16,,1200,4000
66,7,11,1970-02-07,04:04:42,replacement,unused,892.08,643.63,0.0,,1100,5100
67,1,18,1970-02-07,11:10:56,inspection,,899.18,238.79,184.29,,100,2800
68,9,14,1970-02-07,16:22:07,inspection,,904.37,449.48,190.17,,100,2800
69,3,17,1970-02-08,06:01:16,inspection,,918.02,267.74,161.47,,100,1700
70,8,16,1970-02-08,09:51:49,inspection,,921.86,282.52,142.54,,100,1700
71,4,15,1970-02-10,02:10:22,inspection,,962.17,451.72,160.78,,100,2900
72,4,15,1970-02-11,06:40:56,failure,,990.68,480.23,28.51,,1200,4100
73,4,15,1970-02-11,06:40:56,replacement,unused,990.68,480.23,0.0,,1100,5200
74,2,13,1970-02-12,12:27:58,inspection,,1020.47,592.44,195.38,,100,2900
75,5,20,1970-02-12,13:44:18,inspection,,1021.74,156.35,156.35,,100,1700
76,10,12,1970-02-12,14:13:53,inspection,,1022.23,631.66,174.35,,100,2900
77,7,21,1970-02-12,23:17:41,inspection,,1031.29,139.22,139.22,,100,5200
78,6,19,1970-02-13,04:58:22,inspection,,1036.97,223.6,164.64,,100,2900
79,9,14,1970-02-13,07:09:12,failure,,1039.15,584.27,134.78,,1200,4000
80,9,14,1970-02-13,07:09:12,replacement,unused,1039.15,584.27,0.0,,1100,5100
81,3,17,1970-02-13,16:05:46,inspection,,1048.1,397.81,130.07,,100,1800
82,8,16,1970-02-14,12:15:00,inspection,,1068.25,428.91,146.39,,100,1800
83,9,23,1970-02-14,23:54:54,inspection,,1079.92,40.76,40.76,,100,5200
84,1,18,1970-02-15,11:41:40,inspection,,1091.69,431.31,192.51,,100,2900
85,10,12,1970-02-15,21:40:22,failure,,1101.67,711.1,79.44,,1200,4100
86,10,12,1970-02-15,21:40:22,replacement,unused,1101.67,711.1,0.0,,1100,5200
87,4,22,1970-02-16,05:31:23,inspection,,1109.52,118.84,118.84,,100,5300
88,5,20,1970-02-17,08:09:07,inspection,,1136.15,270.76,114.41,,100,1800
89,3,17,1970-02-18,17:02:14,inspection,,1169.04,518.75,120.94,,100,1900
90,2,13,1970-02-18,22:51:04,inspection,wornout,1174.85,746.82,154.39,,100,3000
91,2,13,1970-02-19,05:30:33,replacement,unused,1181.51,753.48,6.66,True,1100,4100
92,10,24,1970-02-19,07:09:47,inspection,,1183.16,81.49,81.49,,100,5300
93,6,19,1970-02-20,15:30:32,inspection,,1215.51,402.13,178.54,,100,3000
94,9,23,1970-02-21,02:35:24,inspection,,1226.59,187.44,146.67,,100,5300
95,7,21,1970-02-21,03:14:12,inspection,,1227.24,335.16,195.94,,100,5300
96,8,16,1970-02-21,10:28:03,inspection,wornout,1234.47,595.12,166.22,,100,1900
97,8,16,1970-02-21,19:11:55,replacement,unused,1243.2,603.85,8.73,False,1100,3000
98,1,18,1970-02-23,06:33:29,inspection,wornout,1278.56,618.17,186.86,,100,3000
99,6,19,1970-02-23,12:12:17,failure,,1284.2,470.83,68.7,,1200,4200
100,6,19,1970-02-23,12:12:17,replacement,reused,1284.2,470.83,0.0,,1000,5200
101,4,22,1970-02-24,01:06:48,inspection,,1297.11,306.43,187.59,,100,5400
102,3,17,1970-02-24,03:35:27,inspection,wornout,1299.59,649.31,130.55,,100,2000
103,5,20,1970-02-24,08:57:22,inspection,,1304.96,439.57,168.8,,100,1900
104,1,18,1970-02-24,22:24:30,replacement,unused,1318.41,658.02,39.85,True,1100,4100
105,3,17,1970-02-25,04:47:18,replacement,unused,1324.79,674.5,25.2,True,1100,3100
106,6,16,1970-02-26,00:22:32,failure,,1344.38,664.03,60.17,,1200,6400
107,6,16,1970-02-26,00:22:32,replacement,unused,1344.38,664.03,0.0,,1100,7500
108,10,24,1970-02-26,06:21:55,inspection,,1350.37,248.69,167.2,,100,5400
109,2,25,1970-02-26,14:30:01,inspection,,1358.5,176.99,176.99,,100,4200
110,9,23,1970-02-27,08:38:36,failure,,1376.64,337.49,150.05,,1200,6500
111,9,23,1970-02-27,08:38:36,replacement,unused,1376.64,337.49,0.0,,1100,7600
112,5,20,1970-02-28,06:54:54,failure,,1398.92,533.53,93.96,,1200,3100
113,5,20,1970-02-28,06:54:54,replacement,unused,1398.92,533.53,0.0,,1100,4200
114,9,30,1970-02-28,09:02:18,inspection,,1401.04,24.4,24.4,,100,7700
115,6,29,1970-02-28,22:57:49,inspection,,1414.96,70.59,70.59,,100,7600
116,7,21,1970-03-01,09:17:20,inspection,,1425.29,533.21,198.05,,100,5400
117,8,26,1970-03-01,09:47:37,inspection,,1425.79,182.59,182.59,,100,3100
118,7,21,1970-03-02,08:21:13,failure,,1448.35,556.28,23.06,,1200,6600
119,7,21,1970-03-02,08:21:13,replacement,unused,1448.35,556.28,0.0,,1100,7700
120,1,27,1970-03-02,19:49:50,inspection,,1459.83,141.42,141.42,,100,4200
121,5,31,1970-03-03,03:26:02,inspection,,1467.43,68.52,68.52,,100,4300
122,3,28,1970-03-03,05:29:31,inspection,,1469.49,144.7,144.7,,100,3200
123,4,22,1970-03-03,14:16:36,inspection,,1478.28,487.59,181.16,,100,5500
124,10,24,1970-03-04,04:10:23,inspection,,1492.17,390.5,141.81,,100,5500
125,10,24,1970-03-04,13:42:54,failure,,1501.72,400.04,9.54,,1200,6700
126,10,24,1970-03-04,13:42:54,replacement,unused,1501.72,400.04,0.0,,1100,7800
127,2,25,1970-03-05,10:40:57,inspection,,1522.68,341.17,164.18,,100,4300
128,9,30,1970-03-05,23:23:05,inspection,,1535.38,158.74,134.35,,100,7800
129,8,26,1970-03-07,14:03:37,inspection,,1574.06,330.86,148.27,,100,3200
130,7,32,1970-03-08,04:50:31,inspection,,1588.84,140.49,140.49,,100,7800
131,6,29,1970-03-08,20:14:38,inspection,,1604.24,259.87,189.28,,100,7700
132,3,28,1970-03-09,07:01:48,inspection,,1615.03,290.24,145.54,,100,3300
133,4,22,1970-03-10,07:29:50,inspection,wornout,1639.5,648.82,161.22,,100,5600
134,4,22,1970-03-10,14:08:06,replacement,unused,1646.14,655.45,6.64,True,1100,6700
135,5,31,1970-03-10,17:41:57,inspection,,1649.7,250.78,182.27,,100,4400
136,1,27,1970-03-11,11:39:34,inspection,,1667.66,349.25,207.83,,100,4300
137,10,33,1970-03-12,05:16:41,inspection,,1685.28,183.56,183.56,,100,7900
138,9,30,1970-03-12,08:16:45,inspection,,1688.28,311.64,152.89,,100,7900
139,2,25,1970-03-13,05:08:11,inspection,,1709.14,527.63,186.45,,100,4400
140,8,26,1970-03-14,00:20:20,inspection,,1728.34,485.14,154.28,,100,3300
141,7,32,1970-03-15,09:02:39,inspection,,1761.04,312.69,172.2,,100,7900
142,6,29,1970-03-16,10:57:01,inspection,,1786.95,442.57,182.71,,100,7800
143,4,34,1970-03-16,16:18:01,inspection,,1792.3,146.17,146.17,,100,6800
144,1,27,1970-03-17,08:15:00,inspection,,1808.25,489.84,140.59,,100,4400
145,3,28,1970-03-17,09:27:22,inspection,,1809.46,484.67,194.43,,100,3400
146,5,31,1970-03-17,19:36:55,inspection,,1819.62,420.7,169.92,,100,4500
147,10,33,1970-03-18,12:27:01,inspection,,1836.45,334.74,151.17,,100,8000
148,2,25,1970-03-18,17:25:13,failure,,1841.42,659.91,132.28,,1200,5600
149,2,25,1970-03-18,17:25:13,replacement,unused,1841.42,659.91,0.0,,1100,6700
150,9,30,1970-03-19,08:30:22,inspection,,1856.51,479.86,168.23,,100,8000
151,2,35,1970-03-20,22:19:29,inspection,,1894.32,52.9,52.9,,100,6800
152,6,29,1970-03-21,15:42:12,inspection,,1911.7,567.33,124.75,,100,7900
153,8,26,1970-03-22,02:41:40,inspection,,1922.69,679.5,194.36,,100,3400
154,7,32,1970-03-23,22:16:13,inspection,,1966.27,517.92,205.23,,100,8000
155,10,33,1970-03-24,11:19:58,inspection,,1979.33,477.62,142.88,,100,8100
156,1,27,1970-03-24,13:31:49,inspection,,1981.53,663.12,173.28,,100,4500
157,4,34,1970-03-24,13:55:56,inspection,,1981.93,335.8,189.63,,100,6900
158,3,28,1970-03-25,02:51:14,inspection,,1994.85,670.07,185.4,,100,3500
159,5,31,1970-03-25,08:28:57,inspection,,2000.48,601.57,180.87,,100,4600
160,9,30,1970-03-25,10:59:37,inspection,wornout,2002.99,626.35,146.49,,100,8100
161,9,30,1970-03-25,12:22:20,replacement,unused,2004.37,627.73,1.38,False,1100,9200
162,2,35,1970-03-27,15:57:17,inspection,,2055.95,214.53,161.63,,100,6900
163,7,32,1970-03-27,21:53:28,failure,,2061.89,613.54,95.62,,1200,9200
164,7,32,1970-03-27,21:53:28,replacement,reused,2061.89,613.54,0.0,,1000,10200
165,1,27,1970-03-28,02:14:36,failure,,2066.24,747.83,84.71,,1200,5700
166,1,27,1970-03-28,02:14:36,replacement,unused,2066.24,747.83,0.0,,1100,6800
167,8,26,1970-03-28,10:53:17,failure,,2074.89,831.69,152.19,,1200,4600
168,8,26,1970-03-28,10:53:17,replacement,unused,2074.89,831.69,0.0,,1100,5700
169,6,29,1970-03-28,15:37:46,inspection,wornout,2079.63,735.25,167.93,,100,8000
170,6,29,1970-03-28,20:15:07,replacement,unused,2084.25,739.88,4.62,True,1100,9100
171,8,38,1970-03-29,15:28:23,inspection,,2103.47,28.59,28.59,,100,5800
172,3,28,1970-03-30,10:24:34,failure,,2122.41,797.62,127.56,,1200,4700
173,3,28,1970-03-30,10:24:34,replacement,unused,2122.41,797.62,0.0,,1100,5800
174,3,40,1970-03-30,10:56:19,inspection,,2122.94,0.53,0.53,,100,5900
175,7,30,1970-03-30,19:49:10,inspection,wornout,2131.82,697.66,69.93,,100,10300
176,10,33,1970-03-30,20:55:10,inspection,,2132.92,631.2,153.59,,100,8200
177,7,30,1970-03-31,07:52:20,replacement,unused,2143.87,709.71,12.05,True,1100,11400
178,4,34,1970-03-31,17:04:03,inspection,,2153.07,506.93,171.14,,100,7000
179,9,36,1970-03-31,23:18:47,inspection,,2159.31,154.94,154.94,,100,9300
180,5,31,1970-04-01,22:53:53,inspection,wornout,2182.9,783.98,182.42,,100,4700
181,5,31,1970-04-02,08:24:48,replacement,unused,2192.41,793.5,9.52,,1100,5800
182,10,33,1970-04-02,16:36:16,failure,,2200.6,698.89,67.69,,1200,9400
183,10,33,1970-04-02,16:36:16,replacement,unused,2200.6,698.89,0.0,,1100,10500
184,1,37,1970-04-03,08:49:09,inspection,,2216.82,150.58,150.58,,100,6900
185,6,39,1970-04-03,12:45:37,inspection,,2220.76,136.51,136.51,,100,9200
186,2,35,1970-04-05,16:52:29,inspection,,2272.87,431.45,216.92,,100,7000
187,8,38,1970-04-05,22:09:14,inspection,,2278.15,203.27,174.68,,100,5900
188,7,41,1970-04-06,03:11:46,inspection,,2283.2,139.32,139.32,,100,11500
189,3,40,1970-04-06,16:41:54,inspection,,2296.7,174.29,173.76,,100,6000
190,4,34,1970-04-06,17:30:17,inspection,,2297.5,651.37,144.44,,100,7100
191,10,43,1970-04-08,14:46:45,inspection,,2342.78,142.17,142.17,,100,10600
192,9,36,1970-04-08,20:17:26,inspection,,2348.29,343.92,188.98,,100,9400
193,1,37,1970-04-09,05:43:21,inspection,,2357.72,291.48,140.9,,100,7000
194,5,42,1970-04-09,17:19:04,inspection,,2369.32,176.9,176.9,,100,5900
195,2,35,1970-04-09,17:32:05,inspection,,2369.53,528.11,96.66,,100,7100
196,9,36,1970-04-10,00:26:50,failure,,2376.45,372.08,28.16,,1200,10600
197,9,36,1970-04-10,00:26:50,replacement,unused,2376.45,372.08,0.0,,1100,11700
198,6,39,1970-04-11,07:53:10,inspection,,2407.89,323.63,187.13,,100,9300
199,8,38,1970-04-12,11:12:48,inspection,,2435.21,360.33,157.06,,100,6000
200,3,40,1970-04-12,15:01:30,inspection,,2439.03,316.62,142.33,,100,6100
201,4,34,1970-04-13,13:52:23,inspection,expired,2461.87,815.74,164.37,,100,7200
202,4,34,1970-04-13,16:05:04,replacement,unused,2464.08,817.95,2.21,,1100,8300
203,7,41,1970-04-14,09:28:21,inspection,,2481.47,337.6,198.28,,100,11600
204,9,44,1970-04-15,08:27:29,inspection,,2504.46,128.01,128.01,,100,11800
205,10,43,1970-04-15,10:45:51,inspection,,2506.76,306.16,163.98,,100,10700
206,1,37,1970-04-16,04:28:02,inspection,,2524.47,458.22,166.74,,100,7100
207,5,42,1970-04-16,17:56:38,inspection,,2537.94,345.53,168.63,,100,6000
208,7,41,1970-04-16,18:04:03,failure,,2538.07,394.2,56.59,,1200,12800
209,7,41,1970-04-16,18:04:03,replacement,unused,2538.07,394.2,0.0,,1100,13900
210,2,35,1970-04-17,06:07:34,inspection,,2550.13,708.71,180.59,,100,7200
211,8,38,1970-04-17,08:11:48,failure,,2552.2,477.31,116.98,,1200,7200
212,8,38,1970-04-17,08:11:48,replacement,unused,2552.2,477.31,0.0,,1100,8300
213,8,47,1970-04-18,11:56:53,inspection,,2579.95,27.75,27.75,,100,8400
214,1,37,1970-04-19,02:36:37,failure,,2594.61,528.37,70.14,,1200,8300
215,1,37,1970-04-19,02:36:37,replacement,unused,2594.61,528.37,0.0,,1100,9400
216,6,39,1970-04-19,14:38:58,inspection,,2606.65,522.4,198.76,,100,9400
217,3,40,1970-04-20,04:12:24,inspection,,2620.21,497.8,181.18,,100,6200
218,7,46,1970-04-20,15:38:26,inspection,,2631.64,93.57,93.57,,100,14000
219,10,43,1970-04-20,22:45:50,inspection,,2638.76,438.16,132.0,,100,10800
220,9,44,1970-04-21,08:37:37,inspection,,2648.63,272.18,144.17,,100,11900
221,2,35,1970-04-21,21:16:17,failure,,2661.27,819.85,111.15,,1200,8400
222,2,35,1970-04-21,21:16:17,replacement,unused,2661.27,819.85,0.0,,1100,9500
223,4,45,1970-04-22,06:55:24,inspection,,2670.92,206.84,206.84,,100,8400
224,2,49,1970-04-23,16:48:52,inspection,,2704.81,43.54,43.54,,100,9600
225,1,48,1970-04-24,06:07:01,inspection,,2718.12,123.51,123.51,,100,9500
226,5,42,1970-04-25,06:17:57,inspection,,2742.3,549.89,204.36,,100,6100
227,8,47,1970-04-26,07:09:07,inspection,,2767.15,214.96,187.2,,100,8500
228,6,39,1970-04-26,16:26:05,inspection,wornout,2776.43,692.18,169.79,,100,9500
229,7,46,1970-04-26,21:15:11,inspection,,2781.25,243.19,149.61,,100,14100
230,6,39,1970-04-27,01:27:46,replacement,unused,2785.46,701.21,9.03,True,1100,10600
231,10,43,1970-04-27,23:11:34,inspection,wornout,2807.19,606.59,168.43,,100,10900
232,5,42,1970-04-28,06:45:27,failure,,2814.76,622.34,72.46,,1200,7300
233,5,42,1970-04-28,06:45:27,replacement,unused,2814.76,622.34,0.0,,1100,8400
234,9,44,1970-04-28,21:53:50,inspection,,2829.9,453.45,181.27,,100,12000
235,3,40,1970-04-29,01:44:07,inspection,wornout,2833.74,711.33,213.53,,100,6300
236,3,40,1970-04-29,12:18:25,replacement,unused,2844.31,721.9,10.57,True,1100,7400
237,10,43,1970-04-29,15:43:27,replacement,unused,2847.72,647.12,40.53,True,1100,12000
238,4,45,1970-04-29,17:57:08,inspection,,2849.95,385.87,179.03,,100,8500
239,2,49,1970-04-30,16:57:39,inspection,,2872.96,211.69,168.15,,100,9700
240,5,51,1970-05-01,14:50:20,inspection,,2894.84,80.08,80.08,,100,8500
241,7,46,1970-05-01,21:44:20,inspection,,2901.74,363.67,120.49,,100,14200
242,1,48,1970-05-01,21:52:17,inspection,,2901.87,307.26,183.75,,100,9600
243,7,46,1970-05-03,01:24:47,failure,,2929.41,391.35,27.67,,1200,15400
244,7,46,1970-05-03,01:24:47,replacement,unused,2929.41,391.35,0.0,,1100,16500
245,6,50,1970-05-03,11:45:04,inspection,,2939.75,154.29,154.29,,100,10700
246,9,44,1970-05-03,21:51:19,inspection,,2949.86,573.41,119.96,,100,12100
247,8,47,1970-05-04,05:36:34,inspection,,2957.61,405.41,190.46,,100,8600
248,10,53,1970-05-04,16:18:36,inspection,,2968.31,120.59,120.59,,100,12100
249,4,45,1970-05-05,13:34:55,inspection,,2989.58,525.5,139.63,,100,8600
250,2,49,1970-05-06,06:38:59,failure,,3006.65,345.38,133.69,,1200,10900
251,2,49,1970-05-06,06:38:59,replacement,unused,3006.65,345.38,0.0,,1100,12000
252,3,52,1970-05-07,20:39:25,inspection,,3044.66,200.35,200.35,,100,7500
253,2,55,1970-05-08,06:27:21,inspection,,3054.46,47.81,47.81,,100,12100
254,5,51,1970-05-08,12:11:21,inspection,,3060.19,245.43,165.35,,100,8600
255,8,47,1970-05-09,22:33:14,failure,,3094.55,542.36,136.94,,1200,9800
256,8,47,1970-05-09,22:33:14,replacement,unused,3094.55,542.36,0.0,,1100,10900
257,6,50,1970-05-10,02:10:45,inspection,,3098.18,312.72,158.43,,100,10800
258,8,56,1970-05-10,04:51:38,inspection,,3100.86,6.31,6.31,,100,11000
259,1,48,1970-05-10,13:19:18,inspection,,3109.32,514.71,207.45,,100,9700
260,7,54,1970-05-11,06:48:37,inspection,,3126.81,197.4,197.4,,100,16600
261,10,53,1970-05-11,12:45:20,inspection,,3132.76,285.03,164.45,,100,12200
262,9,44,1970-05-11,16:03:23,inspection,wornout,3136.06,759.61,186.2,,100,12200
263,4,45,1970-05-12,02:12:37,inspection,,3146.21,682.13,156.63,,100,8700
264,9,44,1970-05-12,21:07:23,replacement,unused,3165.12,788.68,29.07,True,1100,13300
265,10,53,1970-05-13,12:02:41,failure,,3180.04,332.32,47.29,,1200,13400
266,10,53,1970-05-13,12:02:41,replacement,unused,3180.04,332.32,0.0,,1100,14500
267,3,52,1970-05-14,14:41:12,inspection,,3206.69,362.38,162.03,,100,7600
268,2,55,1970-05-15,11:26:35,inspection,,3227.44,220.79,172.99,,100,12200
269,5,51,1970-05-15,12:46:31,inspection,,3228.78,414.02,168.59,,100,8700
270,6,50,1970-05-16,04:36:58,inspection,,3244.62,459.15,146.44,,100,10900
271,8,56,1970-05-16,16:54:47,inspection,,3256.91,162.36,156.05,,100,11100
272,10,58,1970-05-16,18:21:02,inspection,,3258.35,78.31,78.31,,100,14600
273,4,45,1970-05-18,03:08:56,inspection,expired,3291.15,827.06,144.94,,100,8800
274,4,45,1970-05-18,06:24:53,replacement,unused,3294.41,830.33,3.27,,1100,9900
275,9,57,1970-05-18,14:42:09,inspection,,3302.7,137.58,137.58,,100,13400
276,1,48,1970-05-18,18:53:49,inspection,wornout,3306.9,712.29,197.58,,100,9800
277,7,54,1970-05-18,23:25:43,inspection,,3311.43,382.02,184.62,,100,16700
278,1,48,1970-05-19,05:20:59,replacement,unused,3317.35,722.74,10.45,True,1100,10900
279,3,52,1970-05-19,17:17:38,inspection,,3329.29,484.99,122.61,,100,7700
280,6,50,1970-05-21,05:00:15,failure,,3365.0,579.54,120.39,,1200,12100
281,6,50,1970-05-21,05:00:15,replacement,unused,3365.0,579.54,0.0,,1100,13200
282,2,55,1970-05-21,18:31:34,inspection,,3378.53,371.88,151.08,,100,12300
283,5,51,1970-05-22,05:17:14,inspection,,3389.29,574.53,160.51,,100,8800
284,10,58,1970-05-23,00:29:26,inspection,,3408.49,228.45,150.14,,100,14700
285,6,61,1970-05-23,01:17:32,inspection,,3409.29,44.29,44.29,,100,13300
286,8,56,1970-05-23,05:52:21,inspection,,3413.87,319.32,156.96,,100,11200
287,3,52,1970-05-23,16:42:17,failure,,3424.7,580.4,95.41,,1200,8900
288,3,52,1970-05-23,16:42:17,replacement,unused,3424.7,580.4,0.0,,1100,10000
289,2,55,1970-05-24,18:25:43,failure,,3450.43,443.78,71.9,,1200,13500
290,2,55,1970-05-24,18:25:43,replacement,unused,3450.43,443.78,0.0,,1100,14600
291,9,57,1970-05-25,00:35:17,inspection,,3456.59,291.47,153.89,,100,13500
292,4,59,1970-05-25,09:25:12,inspection,,3465.42,171.01,171.01,,100,10000
293,3,62,1970-05-25,23:29:02,inspection,,3479.48,54.78,54.78,,100,10100
294,1,60,1970-05-26,04:59:33,inspection,,3484.99,167.64,167.64,,100,11000
295,7,54,1970-05-26,23:59:54,failure,,3504.0,574.59,192.57,,1200,17900
296,7,54,1970-05-26,23:59:54,replacement,unused,3504.0,574.59,0.0,,1100,19000
297,7,64,1970-05-27,03:12:25,inspection,,3507.21,3.21,3.21,,100,19100
298,2,63,1970-05-29,00:10:38,inspection,,3552.18,101.75,101.75,,100,14700
299,5,51,1970-05-29,09:05:48,inspection,wornout,3561.1,746.34,171.81,,100,8900
300,5,51,1970-05-29,13:30:01,replacement,unused,3565.5,750.74,4.4,True,1100,10000
301,8,56,1970-05-29,20:09:40,inspection,,3572.16,477.61,158.29,,100,11300
302,6,61,1970-05-30,06:37:41,inspection,,3582.63,217.62,173.34,,100,13400
303,10,58,1970-05-30,06:54:03,inspection,,3582.9,402.86,174.41,,100,14800
304,3,62,1970-05-30,12:45:56,inspection,,3588.77,164.06,109.28,,100,10200
305,4,59,1970-05-31,07:43:23,inspection,,3607.72,313.31,142.3,,100,10100
306,9,57,1970-06-01,00:32:04,inspection,,3624.53,459.41,167.95,,100,13600
307,1,60,1970-06-02,00:20:16,inspection,,3648.34,330.99,163.35,,100,11100
308,7,64,1970-06-03,01:50:22,inspection,,3673.84,169.84,166.63,,100,19200
309,2,63,1970-06-04,01:59:40,inspection,,3697.99,247.57,145.82,,100,14800
310,7,64,1970-06-04,18:32:42,failure,,3714.55,210.55,40.71,,1200,20400
311,7,64,1970-06-04,18:32:42,replacement,unused,3714.55,210.55,0.0,,1100,21500
312,10,58,1970-06-05,11:29:15,failure,,3731.49,551.44,148.59,,1200,16000
313,10,58,1970-06-05,11:29:15,replacement,unused,3731.49,551.44,0.0,,1100,17100
314,10,67,1970-06-05,21:33:47,inspection,,3741.56,10.08,10.08,,100,17200
315,5,65,1970-06-06,12:09:42,inspection,,3756.16,190.66,190.66,,100,10100
316,8,56,1970-06-06,16:09:52,inspection,wornout,3760.16,665.61,188.0,,100,11400
317,8,56,1970-06-06,20:29:08,replacement,unused,3764.49,669.93,4.32,True,1100,12500
318,6,61,1970-06-06,22:20:34,inspection,,3766.34,401.34,183.71,,100,13500
