,system_id,component_id,event_date,event_time,event_type,event_report,system_age,component_age,usage_since_last_event_h,FF,cost_event,cost_cumulated
129,5,23,1970-03-08,04:09:07,replacement,unused,1588.15,498.71,0.0,,1100,7800
130,3,31,1970-03-08,14:32:37,inspection,,1598.54,106.34,106.34,,100,7900
131,9,25,1970-03-09,16:24:45,inspection,,1624.41,397.32,191.72,,100,5500
132,5,33,1970-03-09,19:20:39,inspection,,1627.34,39.19,39.19,,100,7900
133,8,29,1970-03-09,20:42:24,inspection,,1628.71,234.89,217.66,,100,7800
134,1,26,1970-03-10,15:48:01,inspection,,1647.8,406.51,150.6,,100,5600
135,6,28,1970-03-10,18:55:33,inspection,,1650.93,293.67,197.84,,100,3200
136,4,30,1970-03-12,04:43:42,inspection,,1684.73,223.91,166.53,,100,4400
137,7,27,1970-03-12,05:39:35,inspection,,1685.66,357.04,162.77,,100,5600
138,2,24,1970-03-14,04:08:10,inspection,,1732.14,591.15,244.22,,100,5600
139,10,32,1970-03-14,14:14:04,inspection,,1742.23,244.14,176.03,,100,4400
140,5,33,1970-03-15,10:44:00,inspection,,1762.73,174.58,135.39,,100,8000
141,3,31,1970-03-15,16:51:10,inspection,,1768.85,276.64,170.31,,100,8000
142,9,25,1970-03-16,06:42:28,inspection,,1782.71,555.62,158.3,,100,5600
143,8,29,1970-03-16,08:44:10,inspection,,1784.74,390.92,156.03,,100,7900
144,6,28,1970-03-17,11:57:06,failure,,1811.95,454.7,161.03,,1200,4400
145,6,28,1970-03-17,11:57:06,replacement,unused,1811.95,454.7,0.0,,1100,5500
146,6,34,1970-03-17,21:49:47,inspection,,1821.83,9.88,9.88,,100,5600
147,1,26,1970-03-18,06:35:23,inspection,wornout,1830.59,589.3,182.79,,100,5700
148,7,27,1970-03-18,18:03:05,inspection,,1842.05,513.43,156.39,,100,5700
149,4,30,1970-03-19,02:44:23,inspection,,1850.74,389.93,166.01,,100,4500
150,1,26,1970-03-19,12:21:43,replacement,unused,1860.36,619.07,29.77,False,1100,6800
151,9,25,1970-03-20,06:41:21,failure,,1878.69,651.6,95.98,,1200,6800
152,9,25,1970-03-20,06:41:21,replacement,reused,1878.69,651.6,0.0,,1000,7800
153,2,24,1970-03-20,13:50:26,failure,,1885.84,744.86,153.7,,1200,6800
154,2,24,1970-03-20,13:50:26,replacement,unused,1885.84,744.86,0.0,,1100,7900
155,2,36,1970-03-20,17:13:12,inspection,,1889.22,3.38,3.38,,100,8000
156,7,27,1970-03-20,21:28:57,failure,,1893.48,564.86,51.43,,1200,6900
157,7,27,1970-03-20,21:28:57,replacement,unused,1893.48,564.86,0.0,,1100,8000
158,10,32,1970-03-21,04:02:36,inspection,,1900.04,401.95,157.81,,100,4500
159,5,33,1970-03-22,13:23:27,inspection,,1933.39,345.24,170.66,,100,8100
160,10,32,1970-03-22,14:23:49,failure,,1934.4,436.3,34.35,,1200,5700
161,10,32,1970-03-22,14:23:49,replacement,unused,1934.4,436.3,0.0,,1100,6800
162,3,31,1970-03-22,16:26:10,inspection,,1936.44,444.23,167.58,,100,8100
163,8,29,1970-03-23,14:03:20,inspection,,1958.06,564.24,173.32,,100,8000
164,4,30,1970-03-23,23:06:38,failure,,1967.11,506.3,116.37,,1200,5700
165,4,30,1970-03-23,23:06:38,replacement,unused,1967.11,506.3,0.0,,1100,6800
166,9,26,1970-03-23,23:49:41,inspection,wornout,1967.83,708.21,89.14,,100,7900
167,9,26,1970-03-24,06:02:11,replacement,unused,1974.04,714.42,6.21,True,1100,9000
168,1,35,1970-03-25,14:04:11,inspection,,2006.07,145.71,145.71,,100,6900
169,6,34,1970-03-25,14:10:20,inspection,,2006.17,194.22,184.34,,100,5700
170,7,37,1970-03-26,04:29:17,inspection,,2020.49,127.01,127.01,,100,8100
171,2,36,1970-03-26,21:52:46,inspection,,2037.88,152.04,148.66,,100,8100
172,4,39,1970-03-27,04:32:47,inspection,,2044.55,77.44,77.44,,100,6900
173,5,33,1970-03-28,12:45:06,inspection,,2076.75,488.6,143.36,,100,8200
174,3,31,1970-03-28,17:38:50,inspection,wornout,2081.65,589.44,145.21,,100,8200
175,3,31,1970-03-28,21:19:26,replacement,unused,2085.32,593.12,3.68,False,1100,9300
176,10,38,1970-03-28,22:12:39,inspection,,2086.21,151.81,151.81,,100,6900
177,5,33,1970-03-30,05:02:16,failure,,2117.04,528.89,40.29,,1200,9400
178,5,33,1970-03-30,05:02:16,replacement,reused,2117.04,528.89,0.0,,1000,10400
179,8,29,1970-03-30,12:53:02,inspection,wornout,2124.88,731.07,166.83,,100,8100
180,8,29,1970-03-30,20:20:51,replacement,unused,2132.35,738.53,7.46,True,1100,9200
181,9,40,1970-04-01,02:19:12,inspection,,2162.32,188.28,188.28,,100,9100
182,1,35,1970-04-01,16:58:34,inspection,,2176.98,316.61,170.91,,100,7000
183,6,34,1970-04-02,04:28:09,inspection,,2188.47,376.52,182.3,,100,5800
184,2,36,1970-04-02,06:05:03,inspection,,2190.08,304.24,152.2,,100,8200
185,7,37,1970-04-03,09:30:35,inspection,,2217.51,324.03,197.02,,100,8200
186,3,41,1970-04-03,21:14:03,inspection,,2229.23,143.91,143.91,,100,9400
187,4,39,1970-04-03,21:47:05,inspection,,2229.78,262.67,185.24,,100,7000
188,5,31,1970-04-04,06:14:04,inspection,,2238.23,714.31,121.2,,100,10500
189,10,38,1970-04-05,09:37:33,inspection,,2265.63,331.23,179.42,,100,7000
190,2,36,1970-04-06,09:50:54,failure,,2289.85,404.01,99.76,,1200,9400
191,2,36,1970-04-06,09:50:54,replacement,unused,2289.85,404.01,0.0,,1100,10500
192,8,42,1970-04-06,14:18:41,inspection,,2294.31,161.96,161.96,,100,9300
193,7,37,1970-04-07,16:24:43,failure,,2320.41,426.93,102.9,,1200,9400
194,7,37,1970-04-07,16:24:43,replacement,unused,2320.41,426.93,0.0,,1100,10500
195,9,40,1970-04-08,11:02:11,inspection,,2339.04,365.0,176.72,,100,9200
196,2,43,1970-04-08,16:22:58,inspection,,2344.38,54.53,54.53,,100,10600
197,1,35,1970-04-08,16:53:11,inspection,,2344.89,484.52,167.91,,100,7100
198,4,39,1970-04-08,21:42:39,inspection,,2349.71,382.6,119.93,,100,7100
199,6,34,1970-04-08,23:18:52,inspection,,2351.31,539.36,162.85,,100,5900
200,10,38,1970-04-10,13:27:24,inspection,,2389.46,455.06,123.83,,100,7100
201,7,44,1970-04-10,13:56:06,inspection,,2389.94,69.52,69.52,,100,10600
202,3,41,1970-04-10,17:16:48,inspection,,2393.28,307.96,164.05,,100,9500
203,10,38,1970-04-12,07:37:52,failure,,2431.63,497.23,42.17,,1200,8300
204,10,38,1970-04-12,07:37:52,replacement,unused,2431.63,497.23,0.0,,1100,9400
205,5,31,1970-04-13,09:28:35,inspection,expired,2457.48,933.55,219.24,,100,10600
206,8,42,1970-04-13,10:50:07,inspection,,2458.84,326.49,164.52,,100,9400
207,5,31,1970-04-13,11:05:39,replacement,unused,2459.09,935.17,1.62,,1100,11700
208,6,34,1970-04-14,16:04:34,inspection,wornout,2488.08,676.12,136.76,,100,6000
209,1,35,1970-04-14,23:43:02,inspection,,2495.72,635.36,150.83,,100,7200
210,6,34,1970-04-15,00:17:43,replacement,unused,2496.3,684.34,8.22,True,1100,7100
211,9,40,1970-04-15,21:10:46,inspection,,2517.18,543.14,178.14,,100,9300
212,2,43,1970-04-16,01:28:13,inspection,,2521.47,231.62,177.09,,100,10700
213,7,44,1970-04-16,20:20:21,inspection,,2540.34,219.93,150.4,,100,10700
214,10,45,1970-04-16,20:32:32,inspection,,2540.54,108.91,108.91,,100,9500
215,4,39,1970-04-17,19:51:22,inspection,wornout,2563.86,596.75,214.15,,100,7200
216,3,41,1970-04-18,14:54:14,inspection,,2582.9,497.58,189.62,,100,9600
217,4,39,1970-04-18,14:55:40,replacement,unused,2582.93,615.82,19.07,False,1100,8300
218,6,47,1970-04-20,08:41:41,inspection,,2624.69,128.4,128.4,,100,7200
219,8,42,1970-04-20,14:06:00,inspection,,2630.1,497.75,171.26,,100,9500
220,1,35,1970-04-20,15:22:14,inspection,,2631.37,771.01,135.65,,100,7300
221,2,43,1970-04-20,18:07:52,failure,,2634.13,344.28,112.66,,1200,11900
222,2,43,1970-04-20,18:07:52,replacement,reused,2634.13,344.28,0.0,,1000,12900
223,5,46,1970-04-20,22:50:26,inspection,,2638.84,179.75,179.75,,100,11800
224,9,40,1970-04-23,01:38:25,inspection,wornout,2689.64,715.6,172.46,,100,9400
225,9,40,1970-04-23,15:15:51,replacement,unused,2703.26,729.23,13.62,True,1100,10500
226,2,39,1970-04-23,19:58:53,inspection,,2707.98,689.67,73.85,,100,13000
227,10,45,1970-04-24,14:15:03,inspection,,2726.25,294.62,185.71,,100,9600
228,8,42,1970-04-24,17:13:53,failure,,2729.23,596.88,99.13,,1200,10700
229,8,42,1970-04-24,17:13:53,replacement,unused,2729.23,596.88,0.0,,1100,11800
230,7,44,1970-04-25,07:16:05,inspection,,2743.27,422.86,202.93,,100,10800
231,3,41,1970-04-25,09:56:13,inspection,wornout,2745.94,660.61,163.03,,100,9700
232,4,48,1970-04-25,13:46:43,inspection,,2749.78,166.85,166.85,,100,8400
233,3,41,1970-04-25,20:56:51,replacement,unused,2756.95,671.62,11.01,True,1100,10800
234,10,45,1970-04-26,22:44:34,failure,,2782.74,351.11,56.49,,1200,10800
235,10,45,1970-04-26,22:44:34,replacement,unused,2782.74,351.11,0.0,,1100,11900
236,8,50,1970-04-26,23:43:20,inspection,,2783.72,54.49,54.49,,100,11900
237,1,35,1970-04-27,11:57:16,failure,,2795.95,935.59,164.58,,1200,8500
238,1,35,1970-04-27,11:57:16,replacement,unused,2795.95,935.59,0.0,,1100,9600
239,6,47,1970-04-28,03:21:27,inspection,,2811.36,315.06,186.66,,100,7300
240,1,53,1970-04-28,06:31:46,inspection,,2814.53,18.58,18.58,,100,9700
241,5,46,1970-04-28,13:11:08,inspection,,2821.19,362.09,182.34,,100,11900
242,9,49,1970-05-01,04:46:10,inspection,,2884.77,181.51,181.51,,100,10600
243,3,51,1970-05-01,12:37:40,inspection,,2892.63,135.68,135.68,,100,10900
244,2,39,1970-05-01,16:49:24,inspection,expired,2896.82,878.51,188.84,,100,13100
245,2,39,1970-05-01,18:32:53,replacement,unused,2898.55,880.23,1.72,,1100,14200
246,7,44,1970-05-01,20:48:14,inspection,,2900.8,580.39,157.54,,100,10900
247,4,48,1970-05-02,03:59:53,inspection,,2908.0,325.07,158.22,,100,8500
248,7,44,1970-05-03,01:39:10,failure,,2929.65,609.24,28.85,,1200,12100
249,7,44,1970-05-03,01:39:10,replacement,unused,2929.65,609.24,0.0,,1100,13200
250,6,47,1970-05-03,19:01:26,inspection,,2947.02,450.73,135.67,,100,7400
251,10,52,1970-05-03,21:50:22,inspection,,2949.84,167.1,167.1,,100,12000
252,5,46,1970-05-04,10:10:19,inspection,,2962.17,503.08,140.99,,100,12000
253,8,50,1970-05-05,00:48:09,inspection,,2976.8,247.57,193.08,,100,12000
254,1,53,1970-05-05,18:07:47,inspection,,2994.13,198.18,179.6,,100,9800
255,9,49,1970-05-07,15:32:39,inspection,,3039.54,336.28,154.77,,100,10700
256,5,46,1970-05-07,20:47:59,failure,,3044.8,585.71,82.63,,1200,13200
257,5,46,1970-05-07,20:47:59,replacement,unused,3044.8,585.71,0.0,,1100,14300
258,10,52,1970-05-07,23:48:40,failure,,3047.81,265.07,97.97,,1200,13200
259,10,52,1970-05-07,23:48:40,replacement,unused,3047.81,265.07,0.0,,1100,14300
260,2,54,1970-05-08,00:42:27,inspection,,3048.71,150.16,150.16,,100,14300
261,3,51,1970-05-09,07:29:07,inspection,,3079.49,322.54,186.86,,100,11000
262,6,47,1970-05-09,17:34:43,inspection,,3089.58,593.28,142.55,,100,7500
263,7,55,1970-05-10,04:17:32,inspection,,3100.29,170.64,170.64,,100,13300
264,4,48,1970-05-10,08:41:57,inspection,,3104.7,521.77,196.7,,100,8600
265,10,57,1970-05-11,18:46:08,inspection,,3138.77,90.96,90.96,,100,14400
266,4,48,1970-05-12,03:06:33,failure,,3147.11,564.18,42.41,,1200,9800
267,4,48,1970-05-12,03:06:33,replacement,unused,3147.11,564.18,0.0,,1100,10900
268,8,50,1970-05-12,15:27:17,inspection,,3159.45,430.22,182.65,,100,12100
269,5,56,1970-05-12,18:13:11,inspection,,3162.22,117.42,117.42,,100,14400
270,1,53,1970-05-14,09:31:33,inspection,,3201.53,405.57,207.4,,100,9900
271,2,54,1970-05-15,00:10:54,inspection,,3216.18,317.63,167.47,,100,14400
272,9,49,1970-05-15,01:52:00,inspection,,3217.87,514.6,178.32,,100,10800
273,2,54,1970-05-15,20:20:01,failure,,3236.33,337.79,20.15,,1200,15600
274,2,54,1970-05-15,20:20:01,replacement,unused,3236.33,337.79,0.0,,1100,16700
275,3,51,1970-05-16,04:48:33,inspection,,3244.81,487.86,165.32,,100,11100
276,7,55,1970-05-16,08:49:01,inspection,,3248.82,319.16,148.52,,100,13400
277,10,57,1970-05-17,16:53:09,inspection,,3280.89,233.07,142.12,,100,14500
278,6,47,1970-05-17,23:07:29,inspection,wornout,3287.12,790.83,197.55,,100,7600
279,6,47,1970-05-18,11:28:10,replacement,unused,3299.47,803.17,12.34,,1100,8700
280,4,58,1970-05-19,02:07:18,inspection,,3314.12,167.01,167.01,,100,11000
281,5,56,1970-05-19,07:55:07,inspection,,3319.92,275.12,157.7,,100,14500
282,1,53,1970-05-19,20:13:28,failure,,3332.22,536.27,130.7,,1200,11100
283,1,53,1970-05-19,20:13:28,replacement,unused,3332.22,536.27,0.0,,1100,12200
284,8,50,1970-05-20,03:03:26,inspection,wornout,3339.06,609.83,179.6,,100,12200
285,8,50,1970-05-21,13:01:26,replacement,unused,3373.02,643.79,33.97,True,1100,13300
286,9,49,1970-05-21,16:53:00,inspection,,3376.88,673.62,159.02,,100,10900
287,2,59,1970-05-21,18:12:22,inspection,,3378.21,141.87,141.87,,100,16800
288,1,61,1970-05-21,22:35:50,inspection,,3382.6,50.37,50.37,,100,12300
289,10,57,1970-05-22,12:09:07,failure,,3396.15,348.34,115.27,,1200,15700
290,10,57,1970-05-22,12:09:07,replacement,unused,3396.15,348.34,0.0,,1100,16800
291,9,49,1970-05-22,16:44:58,failure,,3400.75,697.49,23.87,,1200,12100
292,9,49,1970-05-22,16:44:58,replacement,unused,3400.75,697.49,0.0,,1100,13200
293,3,51,1970-05-23,07:17:28,inspection,,3415.29,658.34,170.48,,100,11200
294,7,55,1970-05-23,13:42:26,inspection,,3421.71,492.05,172.89,,100,13500
295,10,63,1970-05-24,04:45:40,inspection,,3436.76,40.61,40.61,,100,16900
296,7,55,1970-05-24,16:43:17,failure,,3448.72,519.07,27.01,,1200,14700
297,7,55,1970-05-24,16:43:17,replacement,unused,3448.72,519.07,0.0,,1100,15800
298,6,60,1970-05-25,20:19:28,inspection,,3476.32,176.86,176.86,,100,8800
299,8,62,1970-05-27,12:26:15,inspection,,3516.44,143.41,143.41,,100,13400
300,5,56,1970-05-27,14:44:48,inspection,,3518.75,473.95,198.83,,100,14600
301,4,58,1970-05-27,20:28:49,inspection,,3524.48,377.37,210.36,,100,11100
302,2,59,1970-05-28,11:01:24,inspection,,3539.02,302.69,160.82,,100,16900
303,1,61,1970-05-28,12:46:35,inspection,,3540.78,208.55,158.18,,100,12400
304,3,51,1970-05-29,00:07:05,failure,,3552.12,795.17,136.83,,1200,12400
305,3,51,1970-05-29,00:07:05,replacement,unused,3552.12,795.17,0.0,,1100,13500
306,4,58,1970-05-29,03:18:43,failure,,3555.31,408.2,30.83,,1200,12300
307,4,58,1970-05-29,03:18:43,replacement,unused,3555.31,408.2,0.0,,1100,13400
308,7,65,1970-05-30,12:14:49,inspection,,3588.25,139.53,139.53,,100,15900
309,9,64,1970-05-30,22:24:27,inspection,,3598.41,197.66,197.66,,100,13300
310,3,66,1970-05-31,03:14:59,inspection,,3603.25,51.13,51.13,,100,13600
311,10,63,1970-05-31,09:08:36,inspection,,3609.14,212.99,172.38,,100,17000
312,6,60,1970-06-02,04:15:29,inspection,,3652.26,352.79,175.93,,100,8900
313,8,62,1970-06-02,14:27:24,inspection,,3662.46,289.43,146.02,,100,13500
314,5,56,1970-06-03,02:42:26,inspection,,3674.71,629.91,155.96,,100,14700
315,8,62,1970-06-03,10:35:06,failure,,3682.59,309.56,20.13,,1200,14700
316,8,62,1970-06-03,10:35:06,replacement,unused,3682.59,309.56,0.0,,1100,15800
317,2,59,1970-06-03,16:46:48,inspection,,3688.78,452.45,149.76,,100,17000
318,4,67,1970-06-04,08:34:48,inspection,,3704.58,149.27,149.27,,100,13500
